An Insurance Group,020,147,149,0,1,1,1,0
Life Insurance,020,1,2,0,0,0,1,1
An Insurance,020,7,8,0,0,1,1,0
Insurance Group,020,8,9,0,1,1,1,0
China Life,020,36,37,1,0,1,1,1
The Beijing-,020,55,56,0,0,0,0,0
China Securities,020,66,67,0,1,1,1,1
Securities Regulatory,020,67,68,0,0,0,1,0
Bob Leung,020,116,117,0,0,0,0,0
Lynch And,020,122,123,0,0,0,1,0
China Life,020,141,142,1,0,1,1,1
An Insurance,020,147,148,0,0,1,1,0
Insurance Group,020,148,149,0,1,1,1,0
Kong,020,13,13,0,0,0,0,0
Beijing-,020,56,56,0,0,0,0,0
Leung,020,117,117,0,0,0,0,0
That,020,125,125,0,0,0,0,0
Investors,020,163,163,0,0,0,0,0
Kong,020,187,187,0,0,0,0,0
China Life Insurance Co,021,0,3,1,1,1,1,1
Tai Fook Securities,021,106,108,1,1,1,1,0
The Shanghai Composite,021,133,135,0,0,0,0,0
Life Insurance,021,1,2,0,0,0,1,1
China Life,021,64,65,1,0,1,1,1
Paul Lee,021,101,102,0,0,0,0,0
China Life,021,112,113,1,0,1,1,1
The Shanghai,021,133,134,0,0,0,0,0
Shanghai Composite,021,134,135,0,0,0,0,0
China Life,021,173,174,1,0,1,1,1
HK$20 Though,021,182,183,0,0,0,0,0
Listing Rules,021,199,200,0,0,0,0,0
China Life,021,201,202,1,0,1,1,1
Preliminary,021,33,33,0,0,0,0,0
Profit,021,50,50,0,0,0,0,1
Investment,021,92,92,0,0,0,0,0
Lee,021,102,102,0,0,0,0,0
Its,021,158,158,0,0,0,0,0
Lee,021,166,166,0,0,0,0,0
Though,021,183,183,0,0,0,0,0
Kong,021,237,237,0,0,0,0,0
Maanshan Iron And Steel Co,022,162,166,1,1,1,1,1
Magang Holdings Co,022,0,2,1,1,1,1,1
Iron And Steel,022,163,165,0,0,0,1,1
Hong Kong-listed,022,7,8,0,0,0,0,0
The Rohe,022,27,28,0,0,0,0,0
National Development,022,61,62,0,0,0,0,0
Hong Kong-trade,022,159,160,0,0,0,0,0
Iron And,022,163,164,0,0,0,1,1
And Steel,022,164,165,0,0,0,1,1
Helen Yuan,022,218,219,0,0,0,0,0
Kong-listed,022,8,8,0,0,0,0,0
Rohe,022,28,28,0,0,0,0,0
Development,022,62,62,0,0,0,0,0
Web,022,72,72,0,0,0,0,0
Magang,022,74,74,1,0,1,1,1
Maanshan,022,78,78,0,0,1,1,0
Magang,022,86,86,1,0,1,1,1
Magang,022,133,133,1,0,1,1,1
Shares,022,155,155,0,0,0,0,0
Magang,022,157,157,1,0,1,1,1
Kong-trade,022,160,160,0,0,0,0,0
Yuan,022,219,219,0,0,0,0,0
Tianjin Teda Investment Holding Co,023,198,202,1,1,1,1,0
Amro Teda Fund Management,023,31,34,0,1,1,1,1
ABN Amro Holding NV,023,189,192,1,1,1,1,1
Amro Teda Fund,023,31,33,0,1,1,1,1
Teda Fund Management,023,32,34,0,1,1,1,0
The Shanghai Composite,023,137,139,0,0,0,0,0
The Shenzhen Composite,023,162,164,0,0,0,0,0
ABN Amro Teda,023,182,184,1,0,1,1,1
Teda Investment Holding,023,199,201,0,0,1,1,0
Machinery Play Machinery,023,224,226,0,0,0,0,0
Orient Securities Co,023,306,308,0,1,1,1,0
Amro Teda,023,31,32,0,0,1,1,1
Teda Fund,023,32,33,0,1,1,1,0
Fund Management,023,33,34,0,1,1,1,0
Liu Qingshan,023,47,48,0,0,0,0,0
Shanghai He,023,62,63,0,0,0,0,0
Liu The,023,82,83,0,0,0,0,0
Shanghai Composite,023,101,102,0,0,0,0,0
Shenzhen Composite,023,106,107,0,0,0,0,0
The Shanghai,023,137,138,0,0,0,0,0
Shanghai Composite,023,138,139,0,0,0,0,0
The Shenzhen,023,162,163,0,0,0,0,0
Shenzhen Composite,023,163,164,0,0,0,0,0
Amro Holding,023,190,191,0,0,1,1,1
Teda Investment,023,199,200,0,0,1,1,0
Investment Holding,023,200,201,0,0,0,1,0
Machinery Play,023,224,225,0,0,0,0,0
Play Machinery,023,225,226,0,0,0,0,0
Orient Securities,023,306,307,0,1,1,1,0
Securities Co,023,307,308,0,1,1,1,0
Machinery,023,36,36,0,0,0,0,0
Qingshan,023,48,48,0,0,0,0,0
Both,023,99,99,0,0,0,0,0
Asia-Pacific,023,122,122,0,0,0,0,0
Composite,023,139,139,0,0,0,0,0
Composite,023,164,164,0,0,0,0,0
Machinery,023,226,226,0,0,0,0,0
Liu,023,247,247,0,0,0,0,0
Exports,023,277,277,0,0,0,0,0
China Aviation Industry Corp,024,11,14,1,1,1,1,1
China Vanke Co,024,0,2,1,1,1,1,1
Haitong Securities Co,024,130,132,1,1,1,1,0
Aviation Industry,024,12,13,0,0,0,1,0
AVIC I,024,47,48,1,0,0,0,1
Zhang Luan,024,125,126,0,0,0,0,0
Shanghai The,024,134,135,0,0,0,0,0
AVIC I,024,138,139,0,0,0,0,1
National Development,024,255,256,0,0,0,0,0
Vanke,024,59,59,1,0,0,1,1
Vanke,024,115,115,1,0,0,1,1
Vanke,024,116,116,1,0,0,1,1
Luan,024,126,126,0,0,0,0,0
Vanke,024,150,150,1,0,0,1,1
This,024,208,208,0,0,0,0,0
Vanke,024,233,233,1,0,0,1,1
Development,024,256,256,0,0,0,0,0
China Resources Holdings Ltd,025,95,98,1,1,1,1,1
China Vanke Co,025,0,2,1,1,1,1,1
China Securities Regulatory,025,65,67,0,0,1,1,1
Beijing Shanghai Wuhan,025,117,119,0,0,0,0,0
Shenzhen The,025,54,55,0,0,0,0,0
China Securities,025,65,66,0,1,1,1,1
Securities Regulatory,025,66,67,0,0,0,1,0
Resources Holdings,025,96,97,0,1,1,1,0
Beijing Shanghai,025,117,118,0,0,0,0,0
Shanghai Wuhan,025,118,119,0,0,0,0,0
The Shanghai,025,145,146,0,0,0,0,0
Jianguo Jiang,025,175,176,0,0,0,0,0
Tom Kohn,025,189,190,0,0,0,0,0
Vanke,025,36,36,1,0,0,1,1
Vanke,025,76,76,1,0,0,1,1
Vanke,025,86,86,1,0,0,1,1
Vanke,025,103,103,1,0,0,1,1
Vanke,025,133,133,1,0,0,1,1
Jiang,025,176,176,0,0,0,0,0
Kohn,025,190,190,0,0,0,0,0
Poly Real Estate Group Co,026,214,218,1,1,1,1,0
Shanghai Forte Land Co,026,222,225,1,1,1,1,0
China Vanke Co,026,0,2,1,1,1,1,1
Real Estate Group,026,215,217,0,1,1,1,0
Haitong Securities Co,026,231,233,1,1,1,1,0
Real Estate,026,215,216,0,0,1,1,0
Estate Group,026,216,217,0,1,1,1,0
Hong Kong-listed,026,220,221,0,0,0,0,0
Forte Land,026,223,224,0,0,0,1,0
Zhang Luan,026,226,227,0,0,0,0,0
Jianguo Jiang,026,308,309,0,0,0,0,0
Tom Kohn,026,322,323,0,0,0,0,0
Vanke,026,70,70,1,0,0,1,1
Property,026,73,73,0,0,0,0,0
Vanke,026,78,78,1,0,0,1,1
Vanke,026,126,126,1,0,0,1,1
Vanke,026,135,135,1,0,0,1,1
Vanke,026,199,199,1,0,0,1,1
Luan,026,227,227,0,0,0,0,0
Poly,026,239,239,1,0,1,1,0
Profit,026,245,245,0,0,0,0,0
Vanke,026,247,247,1,0,0,1,1
Sales,026,267,267,0,0,0,0,0
Jiang,026,309,309,0,0,0,0,0
Kohn,026,323,323,0,0,0,0,0
Z John Zhang,027,125,127,0,0,0,0,0
Coca-Cola Co,027,0,1,1,1,1,1,0
PepsiCo Inc,027,7,8,1,1,1,1,0
Super Bowl,027,11,12,0,0,0,0,1
American Idol,027,56,57,0,0,0,0,0
Super Bowl,027,72,73,0,0,0,0,1
Super Bowl,027,102,103,0,0,0,0,1
Z John,027,125,126,0,0,0,0,0
John Zhang,027,126,127,0,0,0,0,0
Wharton School,027,132,133,0,0,0,0,0
Pennsylvania They've,027,138,139,0,0,0,0,0
Bowl,027,12,12,0,0,0,0,1
One,027,33,33,0,0,0,0,0
Coca-Cola,027,37,37,1,0,1,1,0
Classic,027,38,38,0,0,0,0,0
Idol,027,57,57,0,0,0,0,0
Coca-Cola,027,66,66,1,0,1,1,0
Bowl,027,73,73,0,0,0,0,1
Advertising,027,76,76,0,0,0,0,0
Coca-Cola,027,82,82,1,0,1,1,0
PepsiCo,027,84,84,1,0,1,1,0
PepsiCo,027,97,97,1,0,1,1,0
Bowl,027,103,103,0,0,0,0,1
Coke,027,118,118,0,0,0,0,0
Zhang,027,127,127,0,0,0,0,0
School,027,133,133,0,0,0,0,0
They've,027,139,139,0,0,0,0,0
Both,027,158,158,0,0,0,0,0
Coca-Cola,027,193,193,1,0,1,1,0
PepsiCo,027,209,209,1,0,1,1,0
Kohlberg Kravis Roberts And Co,028,87,91,1,1,1,1,0
Kravis Roberts And,028,88,90,0,0,0,1,0
Chairman Rick Allert,028,123,125,0,0,0,0,0
White Funds Management,028,160,162,1,1,1,1,0
John Fletcher,028,38,39,0,0,0,0,0
Coles Myer,028,57,58,1,0,0,0,1
Kravis Roberts,028,88,89,0,0,0,1,0
Roberts And,028,89,90,0,0,0,1,0
Solomon Lew,028,92,93,0,0,0,0,0
Coles Myer,028,121,122,1,0,0,0,1
Chairman Rick,028,123,124,0,0,0,0,0
Rick Allert,028,124,125,0,0,0,0,0
Atul Lele,028,149,150,0,0,0,0,0
Coles Myer,028,166,167,1,0,0,0,1
Coles Myer,028,204,205,1,0,0,0,1
Fletcher,028,39,39,0,0,0,0,0
Fletcher,028,64,64,0,0,0,0,0
Lew,028,93,93,0,0,0,0,0
Lew,028,116,116,0,0,0,0,0
Allert,028,125,125,0,0,0,0,0
Lele,028,150,150,0,0,0,0,0
Fletcher,028,186,186,0,0,0,0,0
KKR,028,227,227,1,0,0,0,0
KKR,028,245,245,1,0,0,0,0
Cia Siderurgica Nacional SA,029,32,35,1,1,1,1,0
Corus Group Plc,029,0,2,1,1,1,1,1
Tata Steel Ltd,029,27,29,1,1,1,1,1
British Steel Plc,029,91,93,1,1,1,1,0
Ford Motor Co,029,185,187,1,1,1,1,0
Siderurgica Nacional,029,33,34,0,0,0,1,0
Takeover Panel,029,53,54,0,0,0,0,0
London Buying,029,171,172,0,0,0,0,0
Volvo AB,029,189,190,1,1,1,1,0
China Brazilian,029,203,204,0,0,0,0,0
Panel,029,54,54,0,0,0,0,0
Service,029,61,61,0,0,0,0,0
Corus,029,89,89,1,0,1,1,1
CSN,029,101,101,1,0,0,0,1
Tata,029,122,122,1,0,1,1,1
Corus,029,128,128,1,0,1,1,1
CSN,029,133,133,1,0,0,0,1
Tata,029,140,140,1,0,1,1,1
CSN,029,151,151,1,0,0,0,1
Shares,029,157,157,0,0,0,0,0
Corus,029,159,159,1,0,1,1,1
Corus,029,173,173,1,0,1,1,1
Tata,029,176,176,1,0,1,1,1
Cia Siderurgica Nacional,030,0,2,1,1,1,1,0
James P Bouchard,030,226,228,0,0,0,0,0
Wheeling-Pittsburgh Corp,030,12,13,1,1,1,1,0
Esmark Inc,030,21,22,1,1,1,1,1
Rio De,030,69,70,0,0,0,0,0
Benjamin Steinbruch,030,82,83,0,0,0,0,0
Marcos Lutz,030,139,140,0,0,0,0,0
Sao Paulo,030,216,217,0,0,0,0,0
James P,030,226,227,0,0,0,0,0
P Bouchard,030,227,228,0,0,0,0,0
Investors,030,54,54,0,0,0,0,0
Wheeling-Pittsburgh,030,61,61,1,0,1,1,0
CSN,030,72,72,1,0,0,0,1
CSN,030,78,78,1,0,0,0,1
Steinbruch,030,83,83,0,0,0,0,0
Wheeling-Pittsburgh,030,108,108,1,0,1,1,0
CSN,030,124,124,1,0,0,0,1
CSN,030,141,141,1,0,0,0,1
Wheeling-Pittsburg,030,152,152,1,0,0,0,0
Shares,030,168,168,0,0,0,0,0
Wheeling,030,170,170,1,0,0,0,1
Wheeling-Pittsburgh,030,173,173,1,0,1,1,0
Esmark,030,183,183,1,0,1,1,1
Nasdaq,030,193,193,0,0,0,0,0
CSN,030,205,205,1,0,0,0,1
Esmark,030,218,218,1,0,1,1,1
Esmark,030,220,220,1,0,1,1,1
Chairman,030,221,221,0,0,0,0,0
Bouchard,030,228,228,0,0,0,0,0
US District Judge Stanley Chesler,031,63,67,0,0,0,0,0
Kraemer Burns Mytelka Lovell And,031,139,143,0,0,0,0,0
Burns Mytelka Lovell And Kulka,031,140,144,0,0,0,0,0
River's Edge Pharmaceuticals LLC,031,22,25,1,1,1,1,0
US District Judge Stanley,031,63,66,0,0,0,0,0
District Judge Stanley Chesler,031,64,67,0,0,0,0,0
Kraemer Burns Mytelka Lovell,031,139,142,0,0,0,0,0
Burns Mytelka Lovell And,031,140,143,0,0,0,0,0
Mytelka Lovell And Kulka,031,141,144,0,0,0,0,0
Dusa Pharmaceuticals Inc,031,0,2,1,1,1,1,1
US District Judge,031,63,65,0,0,0,0,0
District Judge Stanley,031,64,66,0,0,0,0,0
Judge Stanley Chesler,031,65,67,0,0,0,0,0
Newark New Jersey,031,69,71,0,0,0,0,0
Kraemer Burns Mytelka,031,139,141,0,0,0,0,0
Burns Mytelka Lovell,031,140,142,0,0,0,0,0
Mytelka Lovell And,031,141,143,0,0,0,0,0
Lovell And Kulka,031,142,144,0,0,0,0,0
Springfield New Jersey,031,146,148,0,0,0,0,0
Edge Pharmaceuticals,031,23,24,0,0,0,1,0
River's Edge,031,32,33,1,0,1,1,0
Diane Stolbach,031,35,36,0,0,0,0,0
Wilmington Massachusetts,031,52,53,0,0,0,0,0
River's Edge,031,61,62,1,0,1,1,0
US District,031,63,64,0,0,0,0,0
District Judge,031,64,65,0,0,0,0,0
Judge Stanley,031,65,66,0,0,0,0,0
Stanley Chesler,031,66,67,0,0,0,0,0
Newark New,031,69,70,0,0,0,0,0
River's Edge,031,80,81,1,0,1,1,0
US Patent,031,125,126,0,0,0,0,0
Trademark Office,031,128,129,0,0,0,0,0
Kraemer Burns,031,139,140,0,0,0,0,0
Burns Mytelka,031,140,141,0,0,0,0,0
Mytelka Lovell,031,141,142,0,0,0,0,0
Lovell And,031,142,143,0,0,0,0,0
And Kulka,031,143,144,0,0,0,0,0
Springfield New,031,146,147,0,0,0,0,0
River's Edge,031,150,151,1,0,1,1,0
Nicomide,031,20,20,0,0,0,0,1
Dusa,031,26,26,1,0,1,1,1
Stolbach,031,36,36,0,0,0,0,0
Nicomide,031,47,47,0,0,0,0,1
Dusa,031,49,49,1,0,1,1,1
Chesler,031,67,67,0,0,0,0,0
Dusa,031,78,78,1,0,1,1,1
Dusa,031,98,98,1,0,1,1,1
Patent,031,126,126,0,0,0,0,0
Office,031,129,129,0,0,0,0,0
Stolbach,031,137,137,0,0,0,0,0
Kulka,031,144,144,0,0,0,0,0
Prime Minister Thaksin Shinawatra The,032,170,174,0,0,0,0,0
Commerce Minister Krirk-krai Jirapaet,032,140,143,0,0,0,0,0
Prime Minister Thaksin Shinawatra,032,170,173,0,0,0,0,0
Minister Thaksin Shinawatra The,032,171,174,0,0,0,0,0
Temasek Holdings Pte,032,12,14,1,1,1,1,0
Commerce Minister Krirk-krai,032,140,142,0,0,0,0,0
Minister Krirk-krai Jirapaet,032,141,143,0,0,0,0,0
Prime Minister Thaksin,032,170,172,0,0,0,0,0
Minister Thaksin Shinawatra,032,171,173,0,0,0,0,0
Thaksin Shinawatra The,032,172,174,0,0,0,0,0
Shin Corp,032,6,7,1,1,1,1,1
Tharman Shanmugaratnam,032,48,49,0,0,0,0,0
September Thailand,032,113,114,0,0,0,0,0
Commerce Minister,032,140,141,0,0,0,0,0
Minister Krirk-krai,032,141,142,0,0,0,0,0
Krirk-krai Jirapaet,032,142,143,0,0,0,0,0
Prime Minister,032,170,171,0,0,0,0,0
Minister Thaksin,032,171,172,0,0,0,0,0
Thaksin Shinawatra,032,172,173,0,0,0,0,0
Shinawatra The,032,173,174,0,0,0,0,0
September Shanmugaratnam,032,193,194,0,0,0,0,0
Singapore Investment,032,221,222,0,0,0,0,0
Temasek,032,24,24,1,0,1,1,0
Thai,032,37,37,0,0,0,0,1
Probes,032,65,65,0,0,0,0,0
Shin,032,70,70,1,0,1,1,1
Temasek,032,76,76,1,0,1,1,0
Thai,032,96,96,0,0,0,0,1
Jirapaet,032,143,143,0,0,0,0,0
Temasek,032,147,147,1,0,1,1,0
Thai,032,149,149,0,0,0,0,1
Shin,032,156,156,1,0,1,1,1
Shanmugaratnam,032,194,194,0,0,0,0,0
Temasek,032,217,217,1,0,1,1,0
Temasek,032,226,226,1,0,1,1,0
Shanmugaratnam,032,232,232,0,0,0,0,0
Temasek,032,241,241,1,0,1,1,0
Kuala Lumpur The Employees Provident,033,220,224,0,0,0,0,0
Lumpur The Employees Provident Fund,033,221,225,0,1,1,1,0
Malaysian Prime Minister Abdullah Ahmad,033,341,345,0,0,0,0,0
Prime Minister Abdullah Ahmad Badawi,033,342,346,0,0,0,0,0
Utama Banking Group Bhd,033,161,164,1,1,1,1,0
Kuala Lumpur The Employees,033,220,223,0,0,0,1,0
Lumpur The Employees Provident,033,221,224,0,0,1,1,0
The Employees Provident Fund,033,222,225,0,1,1,1,0
Malaysian Prime Minister Abdullah,033,341,344,0,0,0,0,0
Prime Minister Abdullah Ahmad,033,342,345,0,0,0,0,0
Minister Abdullah Ahmad Badawi,033,343,346,0,0,0,0,0
EON Capital Bhd,033,0,2,1,1,1,1,1
Rashid Hussain Bhd,033,40,42,1,1,1,1,0
RHB Capital Bhd,033,107,109,1,1,1,1,0
Employees Provident Fund,033,150,152,1,1,1,1,0
Kuwait Finance House,033,176,178,1,0,0,0,0
Asian Asset Management,033,216,218,0,1,1,1,0
Kuala Lumpur The,033,220,222,0,0,0,1,0
Lumpur The Employees,033,221,223,0,0,1,1,0
The Employees Provident,033,222,224,0,0,1,1,0
Employees Provident Fund,033,223,225,0,1,1,1,0
Malaysian Prime Minister,033,341,343,0,0,0,0,0
Prime Minister Abdullah,033,342,344,0,0,0,0,0
Minister Abdullah Ahmad,033,343,345,0,0,0,0,0
Abdullah Ahmad Badawi,033,344,346,0,0,0,0,0
EON Capital,033,29,30,1,1,1,1,1
Rashid Hussain,033,77,78,0,0,1,1,0
Rashid Hussain,033,114,115,1,0,1,1,0
EON Capital,033,139,140,1,1,1,1,1
Banking Group,033,162,163,0,1,1,1,0
Rashid Hussain,033,170,171,1,0,1,1,0
Persian Gulf,033,180,181,0,0,0,0,0
Kuwait Finance,033,201,202,1,0,0,0,0
Kelvin Miranda,033,208,209,0,0,0,0,0
Asian Asset,033,216,217,0,0,1,1,0
Asset Management,033,217,218,0,1,1,1,0
Lumpur The,033,221,222,0,0,1,1,0
The Employees,033,222,223,0,0,1,1,0
Employees Provident,033,223,224,0,0,1,1,0
Provident Fund,033,224,225,0,1,1,1,0
RHB Capital,033,235,236,1,1,1,1,0
Rashid Hussain,033,243,244,1,0,1,1,0
RHB Capital,033,250,251,1,1,1,1,0
EON Capital,033,252,253,1,1,1,1,1
RHB Capital,033,265,266,1,1,1,1,0
Employees Provident,033,296,297,1,0,1,1,0
EON Capital,033,307,308,1,1,1,1,1
EON Capital,033,329,330,1,1,1,1,1
Malaysian Prime,033,341,342,0,0,0,0,0
Prime Minister,033,342,343,0,0,0,0,0
Minister Abdullah,033,343,344,0,0,0,0,0
Abdullah Ahmad,033,344,345,0,0,0,0,0
Ahmad Badawi,033,345,346,0,0,0,0,0
Employees Provident,033,355,356,1,0,1,1,0
Kuwait Finance,033,357,358,1,0,0,0,0
Lumpur,033,69,69,0,0,1,1,0
Hussain,033,78,78,0,0,0,1,0
Islamic,033,184,184,0,0,0,0,0
This,033,195,195,0,0,0,0,0
Miranda,033,209,209,0,0,0,0,0
EON,033,232,232,0,0,1,1,1
After,033,237,237,0,0,0,0,0
Rashid,033,304,304,1,0,1,1,0
Rashid,033,319,319,1,0,1,1,0
Rashid,033,337,337,1,0,1,1,0
Badawi,033,346,346,0,0,0,0,0
House,033,359,359,0,0,0,0,0
European Union Energy Commissioner Andris,034,0,4,0,0,0,0,1
Union Energy Commissioner Andris Piebalgs,034,1,5,0,0,0,0,1
European Union Energy Commissioner,034,0,3,0,0,0,0,1
Union Energy Commissioner Andris,034,1,4,0,0,0,0,1
Energy Commissioner Andris Piebalgs,034,2,5,0,0,0,0,1
European Union Energy,034,0,2,0,0,0,0,1
Union Energy Commissioner,034,1,3,0,0,0,0,1
Energy Commissioner Andris,034,2,4,0,0,0,0,1
Commissioner Andris Piebalgs,034,3,5,0,0,0,0,0
Berlin The German,034,79,81,0,0,0,0,1
Economy Minister Michael,034,231,233,0,0,0,0,0
Oil Prices Piebalgs,034,239,241,0,0,0,0,0
European Union,034,0,1,0,0,0,0,0
Union Energy,034,1,2,0,0,0,0,1
Energy Commissioner,034,2,3,0,0,0,0,1
Commissioner Andris,034,3,4,0,0,0,0,0
Andris Piebalgs,034,4,5,0,0,0,0,0
Economy Ministry,034,21,22,0,0,0,0,0
EON AG,034,37,38,1,1,1,1,0
RWE AG,034,40,41,1,1,1,1,0
Berlin The,034,79,80,0,0,0,0,0
The German,034,80,81,0,0,0,0,1
Piebalgs This,034,220,221,0,0,0,0,0
Economy Minister,034,231,232,0,0,0,0,0
Minister Michael,034,232,233,0,0,0,0,0
Oil Prices,034,239,240,0,0,0,0,0
Prices Piebalgs,034,240,241,0,0,0,0,0
Middle East,034,264,265,0,0,0,0,0
Piebalgs,034,5,5,0,0,0,0,0
Ministry,034,22,22,0,0,0,0,0
Piebalgs,034,73,73,0,0,0,0,0
Utilities,034,90,90,0,0,0,0,0
EON,034,125,125,0,0,1,1,0
RWE,034,135,135,1,0,1,1,0
Regulated,034,159,159,0,0,0,0,0
Piebalgs,034,175,175,0,0,0,0,0
This,034,221,221,0,0,0,0,0
Piebalgs,034,241,241,0,0,0,0,0
Still,034,255,255,0,0,0,0,0
East,034,265,265,0,0,0,0,0
Supply,034,301,301,0,0,0,0,0
EU Environment Commissioner Stavros Dimas,035,87,91,0,0,0,0,1
EU Environment Commissioner Stavros,035,87,90,0,0,0,0,1
Environment Commissioner Stavros Dimas,035,88,91,0,0,0,0,0
EU Quotas The EU,035,177,180,0,0,0,0,1
The European Union,035,0,2,0,0,0,0,0
EU Environment Commissioner,035,87,89,0,0,0,0,1
Environment Commissioner Stavros,035,88,90,0,0,0,0,0
Commissioner Stavros Dimas,035,89,91,0,0,0,0,0
EU Quotas The,035,177,179,0,0,0,0,1
Quotas The EU,035,178,180,0,0,0,0,1
Corus Group Plc,035,207,209,1,1,1,1,0
The European,035,0,1,0,0,0,0,0
European Union,035,1,2,0,0,0,0,0
The EU,035,22,23,0,0,0,0,1
EU Environment,035,87,88,0,0,0,0,1
Environment Commissioner,035,88,89,0,0,0,0,0
Commissioner Stavros,035,89,90,0,0,0,0,0
Stavros Dimas,035,90,91,0,0,0,0,0
Brussels The,035,98,99,0,0,0,0,0
EU Quotas,035,177,178,0,0,0,0,1
Quotas The,035,178,179,0,0,0,0,0
The EU,035,179,180,0,0,0,0,1
RWE AG,035,201,202,1,1,1,1,0
Kyoto Protocol,035,238,239,0,0,0,0,0
The EU,035,267,268,0,0,0,0,1
New,035,50,50,0,0,0,0,0
Climate,035,67,67,0,0,0,0,0
Dimas,035,91,91,0,0,0,0,0
Poor,035,145,145,0,0,0,0,0
RWE,035,203,203,0,0,1,1,0
British,035,205,205,0,0,0,0,0
Protocol,035,239,239,0,0,0,0,0
Existing,035,249,249,0,0,0,0,0
US Magistrate Judge Debra Freeman,036,104,108,0,0,0,0,0
Magistrate Judge Debra Freeman Shuster,036,105,109,0,0,0,0,1
David Pajcin In Wisconsin Shuster,036,148,152,0,0,0,0,1
In Newark New Jersey Jason,036,194,198,0,0,0,0,1
Newark New Jersey Jason Smith,036,195,199,0,0,0,0,0
US Magistrate Judge Debra,036,104,107,0,0,0,0,0
Magistrate Judge Debra Freeman,036,105,108,0,0,0,0,0
Judge Debra Freeman Shuster,036,106,109,0,0,0,0,1
Goldman Sachs Group Inc,036,141,144,1,1,1,1,0
David Pajcin In Wisconsin,036,148,151,0,0,0,0,1
Pajcin In Wisconsin Shuster,036,149,152,0,0,0,0,1
Merrill Lynch And Co,036,169,172,1,1,1,1,0
In Newark New Jersey,036,194,197,0,0,0,0,1
Newark New Jersey Jason,036,195,198,0,0,0,0,0
New Jersey Jason Smith,036,196,199,0,0,0,0,0
Quad Graphics Inc,036,34,36,1,1,1,1,0
Inside Wall Street,036,72,74,0,0,0,0,0
Inside Wall Street,036,97,99,0,0,0,0,0
US Magistrate Judge,036,104,106,0,0,0,0,0
Magistrate Judge Debra,036,105,107,0,0,0,0,0
Judge Debra Freeman,036,106,108,0,0,0,0,0
Debra Freeman Shuster,036,107,109,0,0,0,0,1
David Pajcin In,036,148,150,0,0,0,0,1
Pajcin In Wisconsin,036,149,151,0,0,0,0,1
In Wisconsin Shuster,036,150,152,0,0,0,0,1
In New York,036,165,167,0,0,0,0,1
In Newark New,036,194,196,0,0,0,0,1
Newark New Jersey,036,195,197,0,0,0,0,0
New Jersey Jason,036,196,198,0,0,0,0,0
Jersey Jason Smith,036,197,199,0,0,0,0,0
Bristol-Myers Squibb Co,036,219,221,1,1,1,1,0
Business Week,036,21,22,0,0,0,0,0
Nickolaus Shuster,036,29,30,0,0,0,0,1
Sussex Wisconsin,036,38,39,0,0,0,0,0
Inside Wall,036,72,73,0,0,0,0,0
Wall Street,036,73,74,0,0,0,0,0
Business Week,036,82,83,0,0,0,0,0
Inside Wall,036,97,98,0,0,0,0,0
Wall Street,036,98,99,0,0,0,0,0
US Magistrate,036,104,105,0,0,0,0,0
Magistrate Judge,036,105,106,0,0,0,0,0
Judge Debra,036,106,107,0,0,0,0,0
Debra Freeman,036,107,108,0,0,0,0,0
Freeman Shuster,036,108,109,0,0,0,0,1
January The,036,122,123,0,0,0,0,0
Sachs Group,036,142,143,0,1,1,1,0
Eugene Plotkin,036,145,146,0,0,0,0,0
David Pajcin,036,148,149,0,0,0,0,0
Pajcin In,036,149,150,0,0,0,0,1
In Wisconsin,036,150,151,0,0,0,0,1
Wisconsin Shuster,036,151,152,0,0,0,0,1
Business Week,036,157,158,0,0,0,0,0
In New,036,165,166,0,0,0,0,1
Lynch And,036,170,171,0,0,0,1,0
Stanislav Shpigelman,036,175,176,0,0,0,0,0
In Newark,036,194,195,0,0,0,0,1
Newark New,036,195,196,0,0,0,0,0
Jersey Jason,036,197,198,0,0,0,0,0
Jason Smith,036,198,199,0,0,0,0,0
Week,036,22,22,0,0,0,0,0
Shuster,036,30,30,0,0,0,0,1
Street,036,74,74,0,0,0,0,0
Week,036,83,83,0,0,0,0,0
Street,036,99,99,0,0,0,0,0
Shuster,036,109,109,0,0,0,0,1
Plotkin,036,146,146,0,0,0,0,0
Shuster,036,152,152,0,0,0,0,1
Week,036,158,158,0,0,0,0,0
Plotkin,036,160,160,0,0,0,0,0
Pajcin,036,162,162,0,0,0,0,0
Shpigelman,036,176,176,0,0,0,0,0
Smith,036,199,199,0,0,0,0,0
Pajcin,036,208,208,0,0,0,0,0
Plotkin,036,210,210,0,0,0,0,0
Smith,036,225,225,0,0,0,0,0
Payout Down As,037,221,223,0,0,0,0,0
Cooperative Group,037,1,2,0,1,1,1,0
Anchor Fernleaf,037,84,85,0,0,0,0,0
Andrew Ferrier,037,119,120,0,0,0,0,0
Strong US,037,197,198,0,0,0,0,0
Payout Down,037,221,222,0,0,0,0,0
Down As,037,222,223,0,0,0,0,0
Zealand,037,21,21,0,0,0,0,0
Sales,037,24,24,0,0,0,0,1
Fonterra,037,61,61,1,0,0,0,1
Fernleaf,037,85,85,0,0,0,0,0
Anlene,037,87,87,0,0,0,0,0
Recent,037,89,89,0,0,0,0,0
Zealand,037,103,103,0,0,0,0,0
Ferrier,037,120,120,0,0,0,0,0
World,037,138,138,0,0,0,0,0
Prices,037,176,176,0,0,0,0,0
