Force The State Council,0,0,0,0,0,0,0,0,0
And Commercial Bank,0,1,1,1,0,0,0,0,0
Citic Securities Co,1,1,1,1,0,0,0,0,0
China Banking Regulatory,0,0,1,1,1,0,0,0,0
Task Force The,0,0,0,0,0,0,0,0,0
Force The State,0,0,0,0,0,0,0,0,0
The State Council,0,0,0,0,0,0,0,0,0
The Shanghai Composite,0,0,0,0,0,0,0,0,0
The Shenzhen Composite,0,0,0,0,0,0,0,0,0
And Commercial,0,0,1,1,0,0,0,0,0
Commercial Bank,0,1,1,1,0,0,0,0,0
Life Insurance,0,0,0,1,0,0,1,0,0
Chris Tang,0,0,0,0,0,0,1,1,1
Polo Investments,0,1,1,1,0,0,0,1,0
China Banking,0,0,1,1,1,0,0,0,0
Banking Regulatory,0,0,0,0,0,0,0,0,0
Task Force,0,0,0,0,0,0,0,0,0
Force The,0,0,0,0,0,0,0,0,0
The State,0,0,0,0,0,0,0,0,0
State Council,0,0,0,0,0,0,0,0,0
The Shanghai,0,0,0,0,0,0,0,0,0
The Shanghai,0,0,0,0,0,0,0,0,0
Shanghai Composite,0,0,0,0,0,0,0,0,0
The Shenzhen,0,0,0,0,0,0,0,0,0
Shenzhen Composite,0,0,0,0,0,0,0,0,0
ICBC,1,0,0,0,0,0,1,0,0
Tang,0,0,0,0,0,0,0,1,1
Banks,0,0,0,0,1,0,0,0,0
Council,0,0,0,0,0,0,0,0,0
Mainland Marketing Research Co,1,1,1,1,0,0,0,0,0
Huaxin Cement Co,1,1,1,1,1,0,1,0,0
Marketing Research,0,0,0,1,0,0,0,0,0
Beijing The,0,0,0,0,0,0,0,0,0
Lafarge SA,1,1,1,1,0,0,0,0,0
Holcim Ltd,1,1,1,1,0,0,0,0,0
Freedonia Group,1,1,1,1,0,1,0,0,0
Kilns,0,0,0,0,0,0,0,0,0
Statistics,0,0,0,0,0,0,0,0,0
Demand,0,0,0,0,0,0,0,0,0
Sales,0,0,0,0,0,0,0,0,0
Holcim,1,0,1,1,0,0,0,0,0
Urban,0,0,0,0,0,0,0,0,0
Ping An Insurance Group Co,1,1,1,1,0,0,1,0,0
Ping An Insurance Group Co,1,1,1,1,0,0,0,0,0
China Life Insurance Co,1,1,1,1,1,0,0,0,0
Merrill Lynch And Co,1,1,1,1,0,0,0,1,0
An Insurance Group,0,1,1,1,0,0,1,0,0
China Securities Regulatory,0,0,1,1,1,0,0,0,0
An Insurance Group,0,1,1,1,0,0,0,0,0
Life Insurance,0,0,0,1,1,0,0,0,0
An Insurance,0,0,1,1,0,0,1,0,0
Insurance Group,0,1,1,1,0,0,1,0,0
China Life,1,0,1,1,1,0,1,0,0
The Beijing-,0,0,0,0,0,0,0,0,0
China Securities,0,1,1,1,1,0,0,0,0
Securities Regulatory,0,0,0,1,0,0,0,0,0
Bob Leung,0,0,0,0,0,0,0,1,1
Lynch And,0,0,0,1,0,0,0,1,0
China Life,1,0,1,1,1,0,1,0,0
An Insurance,0,0,1,1,0,0,0,0,0
Insurance Group,0,1,1,1,0,0,0,0,0
Kong,0,0,0,0,0,0,0,0,0
Beijing-,0,0,0,0,0,0,0,0,0
Leung,0,0,0,0,0,0,0,1,1
That,0,0,0,0,0,0,0,0,0
Investors,0,0,0,0,0,0,0,0,0
Kong,0,0,0,0,0,0,0,0,0
China Life Insurance Co,1,1,1,1,1,0,1,0,0
Tai Fook Securities,1,1,1,1,0,0,0,1,0
The Shanghai Composite,0,0,0,0,0,0,0,0,0
Life Insurance,0,0,0,1,1,0,1,0,0
China Life,1,0,1,1,1,0,0,0,0
Paul Lee,0,0,0,0,0,0,0,1,1
China Life,1,0,1,1,1,0,0,0,0
The Shanghai,0,0,0,0,0,0,0,0,0
Shanghai Composite,0,0,0,0,0,0,0,0,0
China Life,1,0,1,1,1,0,0,0,0
HK$20 Though,0,0,0,0,0,0,0,0,0
Listing Rules,0,0,0,0,0,0,0,0,0
China Life,1,0,1,1,1,0,0,0,0
Preliminary,0,0,0,0,0,0,0,0,0
Profit,0,0,0,0,1,0,0,0,0
Investment,0,0,0,0,0,0,0,0,0
Lee,0,0,0,0,0,0,0,1,1
Its,0,0,0,0,0,0,0,0,0
Lee,0,0,0,0,0,0,0,0,1
Though,0,0,0,0,0,0,0,0,0
Kong,0,0,0,0,0,0,0,0,0
Maanshan Iron And Steel Co,1,1,1,1,1,0,0,0,0
Magang Holdings Co,1,1,1,1,1,0,1,0,0
Iron And Steel,0,0,0,1,1,0,0,0,0
Hong Kong-listed,0,0,0,0,0,0,0,0,0
The Rohe,0,0,0,0,0,0,0,0,0
National Development,0,0,0,0,0,0,0,0,0
Hong Kong-trade,0,0,0,0,0,0,0,0,0
Iron And,0,0,0,1,1,0,0,0,0
And Steel,0,0,0,1,1,0,0,0,0
Helen Yuan,0,0,0,0,0,0,0,0,0
Kong-listed,0,0,0,0,0,0,0,0,0
Rohe,0,0,0,0,0,0,0,0,0
Development,0,0,0,0,0,0,0,0,0
Web,0,0,0,0,0,0,0,0,0
Magang,1,0,1,1,1,0,0,0,0
Maanshan,0,0,1,1,0,1,1,0,0
Magang,1,0,1,1,1,0,1,0,0
Magang,1,0,1,1,1,0,1,0,0
Shares,0,0,0,0,0,0,1,0,1
Magang,1,0,1,1,1,0,1,0,1
Kong-trade,0,0,0,0,0,0,0,0,0
Yuan,0,0,0,0,0,0,0,0,0
Tianjin Teda Investment Holding Co,1,1,1,1,0,0,0,0,0
Amro Teda Fund Management,0,1,1,1,1,0,0,0,0
ABN Amro Holding NV,1,1,1,1,1,0,0,0,0
Amro Teda Fund,0,1,1,1,1,0,0,0,0
Teda Fund Management,0,1,1,1,0,0,0,0,0
The Shanghai Composite,0,0,0,0,0,0,0,0,0
The Shenzhen Composite,0,0,0,0,0,0,0,0,0
ABN Amro Teda,1,0,1,1,1,1,0,0,0
Teda Investment Holding,0,0,1,1,0,0,0,0,0
Machinery Play Machinery,0,0,0,0,0,0,0,0,0
Orient Securities Co,0,1,1,1,0,0,1,0,0
Amro Teda,0,0,1,1,1,0,0,0,0
Teda Fund,0,1,1,1,0,0,0,0,0
Fund Management,0,1,1,1,0,0,0,0,0
Liu Qingshan,0,0,0,0,0,0,0,1,0
Shanghai He,0,0,0,0,0,0,0,0,0
Liu The,0,0,0,0,0,0,0,0,1
Shanghai Composite,0,0,0,0,0,0,0,0,0
Shenzhen Composite,0,0,0,0,0,0,0,0,0
The Shanghai,0,0,0,0,0,0,0,0,0
Shanghai Composite,0,0,0,0,0,0,0,0,0
The Shenzhen,0,0,0,0,0,0,0,0,0
Shenzhen Composite,0,0,0,0,0,0,0,0,0
Amro Holding,0,0,1,1,1,0,0,0,0
Teda Investment,0,0,1,1,0,0,0,0,0
Investment Holding,0,0,0,1,0,0,0,0,0
Machinery Play,0,0,0,0,0,0,0,0,0
Play Machinery,0,0,0,0,0,0,0,0,0
Orient Securities,0,1,1,1,0,0,1,0,0
Securities Co,0,1,1,1,0,0,1,0,0
Machinery,0,0,0,0,0,0,0,0,0
Qingshan,0,0,0,0,0,0,0,1,0
Both,0,0,0,0,0,0,0,0,0
Asia-Pacific,0,0,0,0,0,0,0,0,0
Composite,0,0,0,0,0,0,0,0,0
Composite,0,0,0,0,0,0,0,0,0
Machinery,0,0,0,0,0,0,0,0,0
Liu,0,0,0,0,0,0,0,0,0
Exports,0,0,0,0,0,0,0,0,0
China Aviation Industry Corp,1,1,1,1,1,0,1,0,0
China Vanke Co,1,1,1,1,1,0,1,0,0
Haitong Securities Co,1,1,1,1,0,0,0,1,0
Aviation Industry,0,0,0,1,0,0,0,0,0
AVIC I,1,0,0,0,1,0,0,0,0
Zhang Luan,0,0,0,0,0,0,0,1,1
Shanghai The,0,0,0,0,0,0,0,0,0
AVIC I,0,0,0,0,1,0,0,0,0
National Development,0,0,0,0,0,0,1,0,0
Vanke,1,0,0,1,1,0,0,0,0
Vanke,1,0,0,1,1,0,0,0,0
Vanke,1,0,0,1,1,0,0,0,0
Luan,0,0,0,0,0,0,0,1,1
Vanke,1,0,0,1,1,0,0,0,0
This,0,0,0,0,0,0,0,0,0
Vanke,1,0,0,1,1,0,0,0,0
Development,0,0,0,0,0,0,1,0,0
China Resources Holdings Ltd,1,1,1,1,1,0,0,0,0
China Vanke Co,1,1,1,1,1,0,1,0,0
China Securities Regulatory,0,0,1,1,1,0,0,0,0
Beijing Shanghai Wuhan,0,0,0,0,0,0,0,0,0
Shenzhen The,0,0,0,0,0,0,1,0,0
China Securities,0,1,1,1,1,0,0,0,0
Securities Regulatory,0,0,0,1,0,0,0,0,0
Resources Holdings,0,1,1,1,0,0,0,0,0
Beijing Shanghai,0,0,0,0,0,0,0,0,0
Shanghai Wuhan,0,0,0,0,0,0,0,0,0
The Shanghai,0,0,0,0,0,0,0,0,0
Jianguo Jiang,0,0,0,0,0,0,0,0,0
Tom Kohn,0,0,0,0,0,0,0,0,0
Vanke,1,0,0,1,1,0,1,0,0
Vanke,1,0,0,1,1,0,0,0,0
Vanke,1,0,0,1,1,0,0,0,0
Vanke,1,0,0,1,1,0,0,0,0
Vanke,1,0,0,1,1,0,0,0,1
Jiang,0,0,0,0,0,0,0,0,0
Kohn,0,0,0,0,0,0,0,0,0
Poly Real Estate Group Co,1,1,1,1,0,0,0,0,0
Shanghai Forte Land Co,1,1,1,1,0,0,0,0,0
China Vanke Co,1,1,1,1,1,0,1,0,0
Real Estate Group,0,1,1,1,0,0,0,0,0
Haitong Securities Co,1,1,1,1,0,0,0,1,0
Real Estate,0,0,1,1,0,0,0,0,0
Estate Group,0,1,1,1,0,0,0,0,0
Hong Kong-listed,0,0,0,0,0,0,0,0,0
Forte Land,0,0,0,1,0,0,0,0,0
Zhang Luan,0,0,0,0,0,0,0,1,0
Jianguo Jiang,0,0,0,0,0,0,0,0,0
Tom Kohn,0,0,0,0,0,0,0,0,0
Vanke,1,0,0,1,1,0,0,0,0
Property,0,0,0,0,0,1,0,0,0
Vanke,1,0,0,1,1,0,0,0,0
Vanke,1,0,0,1,1,0,0,0,0
Vanke,1,0,0,1,1,0,0,0,0
Vanke,1,0,0,1,1,0,0,0,0
Luan,0,0,0,0,0,0,0,1,0
Poly,1,0,1,1,0,0,1,0,1
Profit,0,0,0,0,0,0,0,0,0
Vanke,1,0,0,1,1,0,0,0,0
Sales,0,0,0,0,0,0,0,0,0
Jiang,0,0,0,0,0,0,0,0,0
Kohn,0,0,0,0,0,0,0,0,0
Z John Zhang,0,0,0,0,0,0,0,0,1
Coca-Cola Co,1,1,1,1,0,0,0,0,0
PepsiCo Inc,1,1,1,1,0,0,0,0,0
Super Bowl,0,0,0,0,1,0,0,0,0
American Idol,0,0,0,0,0,0,0,0,0
Super Bowl,0,0,0,0,1,0,0,0,0
Super Bowl,0,0,0,0,1,0,0,0,0
Z John,0,0,0,0,0,0,0,0,1
John Zhang,0,0,0,0,0,0,0,0,1
Wharton School,0,0,0,0,0,0,0,0,0
Pennsylvania They've,0,0,0,0,0,0,0,0,0
Bowl,0,0,0,0,1,0,0,0,0
One,0,0,0,0,0,0,0,0,0
Coca-Cola,1,0,1,1,0,0,0,0,0
Classic,0,0,0,0,0,0,0,0,0
Idol,0,0,0,0,0,0,0,0,0
Coca-Cola,1,0,1,1,0,0,0,0,0
Bowl,0,0,0,0,1,0,0,0,0
Advertising,0,0,0,0,0,0,1,0,0
Coca-Cola,1,0,1,1,0,0,0,0,0
PepsiCo,1,0,1,1,0,0,0,0,0
PepsiCo,1,0,1,1,0,0,0,0,0
Bowl,0,0,0,0,1,0,0,0,0
Coke,0,0,0,0,0,0,0,0,0
Zhang,0,0,0,0,0,0,0,0,1
School,0,0,0,0,0,0,0,0,0
They've,0,0,0,0,0,0,0,0,0
Both,0,0,0,0,0,0,0,0,0
Coca-Cola,1,0,1,1,0,0,1,0,0
PepsiCo,1,0,1,1,0,0,1,0,0
Kohlberg Kravis Roberts And Co,1,1,1,1,0,0,0,0,0
Kravis Roberts And,0,0,0,1,0,0,0,0,0
Chairman Rick Allert,0,0,0,0,0,0,0,0,0
White Funds Management,1,1,1,1,0,0,0,0,0
John Fletcher,0,0,0,0,0,0,0,1,0
Coles Myer,1,0,0,0,1,0,0,0,0
Kravis Roberts,0,0,0,1,0,0,0,0,0
Roberts And,0,0,0,1,0,0,0,0,0
Solomon Lew,0,0,0,0,0,0,0,0,0
Coles Myer,1,0,0,0,1,0,0,0,0
Chairman Rick,0,0,0,0,0,0,0,0,0
Rick Allert,0,0,0,0,0,0,0,0,0
Atul Lele,0,0,0,0,0,0,0,0,1
Coles Myer,1,0,0,0,1,0,0,0,0
Coles Myer,1,0,0,0,1,0,0,0,0
Fletcher,0,0,0,0,0,0,0,1,0
Fletcher,0,0,0,0,0,0,0,0,0
Lew,0,0,0,0,0,0,0,0,0
Lew,0,0,0,0,0,0,0,0,0
Allert,0,0,0,0,0,0,0,0,0
Lele,0,0,0,0,0,0,0,0,1
Fletcher,0,0,0,0,0,0,0,0,0
KKR,1,0,0,0,0,0,0,0,0
KKR,1,0,0,0,0,0,0,0,0
Cia Siderurgica Nacional SA,1,1,1,1,0,0,0,0,0
Corus Group Plc,1,1,1,1,1,0,1,0,0
Tata Steel Ltd,1,1,1,1,1,0,0,0,0
British Steel Plc,1,1,1,1,0,0,0,0,0
Ford Motor Co,1,1,1,1,0,0,0,0,0
Siderurgica Nacional,0,0,0,1,0,0,0,0,0
Takeover Panel,0,0,0,0,0,0,0,0,0
London Buying,0,0,0,0,0,0,0,0,0
Volvo AB,1,1,1,1,0,0,0,0,0
China Brazilian,0,0,0,0,0,0,0,0,0
Panel,0,0,0,0,0,0,0,0,0
Service,0,0,0,0,0,0,0,0,0
Corus,1,0,1,1,1,0,0,0,0
CSN,1,0,0,0,1,0,0,0,0
Tata,1,0,1,1,1,0,0,0,0
Corus,1,0,1,1,1,1,0,0,0
CSN,1,0,0,0,1,0,0,0,0
Tata,1,0,1,1,1,0,0,0,0
CSN,1,0,0,0,1,0,0,0,0
Shares,0,0,0,0,0,0,0,0,0
Corus,1,0,1,1,1,0,0,0,0
Corus,1,0,1,1,1,0,0,0,0
Tata,1,0,1,1,1,0,0,0,0
Cia Siderurgica Nacional,1,1,1,1,0,0,1,0,0
James P Bouchard,0,0,0,0,0,0,0,1,0
Wheeling-Pittsburgh Corp,1,1,1,1,0,0,0,0,0
Esmark Inc,1,1,1,1,1,0,0,0,0
Rio De,0,0,0,0,0,0,0,0,0
Benjamin Steinbruch,0,0,0,0,0,0,0,1,0
Marcos Lutz,0,0,0,0,0,0,0,1,0
Sao Paulo,0,0,0,0,0,0,0,0,0
James P,0,0,0,0,0,0,0,1,0
P Bouchard,0,0,0,0,0,0,0,1,0
Investors,0,0,0,0,0,0,0,0,0
Wheeling-Pittsburgh,1,0,1,1,0,0,0,1,0
CSN,1,0,0,0,1,1,0,0,0
CSN,1,0,0,0,1,0,0,1,0
Steinbruch,0,0,0,0,0,0,0,1,0
Wheeling-Pittsburgh,1,0,1,1,0,0,0,0,0
CSN,1,0,0,0,1,0,0,0,0
CSN,1,0,0,0,1,0,0,1,0
Wheeling-Pittsburg,1,0,0,0,0,0,0,0,0
Shares,0,0,0,0,0,0,0,0,0
Wheeling,1,0,0,0,1,0,0,0,0
Wheeling-Pittsburgh,1,0,1,1,0,1,0,0,0
Esmark,1,0,1,1,1,0,0,0,0
Nasdaq,0,0,0,0,0,0,0,0,0
CSN,1,0,0,0,1,0,0,0,0
Esmark,1,0,1,1,1,0,0,0,0
Esmark,1,0,1,1,1,0,0,1,0
Chairman,0,0,0,0,0,0,0,1,0
Bouchard,0,0,0,0,0,0,0,1,0
US District Judge Stanley Chesler,0,0,0,0,0,0,0,0,0
Kraemer Burns Mytelka Lovell And,0,0,0,0,0,0,0,0,0
Burns Mytelka Lovell And Kulka,0,0,0,0,0,0,0,0,0
River's Edge Pharmaceuticals LLC,1,1,1,1,0,0,1,0,0
US District Judge Stanley,0,0,0,0,0,0,0,0,0
District Judge Stanley Chesler,0,0,0,0,0,0,0,0,0
Kraemer Burns Mytelka Lovell,0,0,0,0,0,0,0,0,0
Burns Mytelka Lovell And,0,0,0,0,0,0,0,0,0
Mytelka Lovell And Kulka,0,0,0,0,0,0,0,0,0
Dusa Pharmaceuticals Inc,1,1,1,1,1,0,0,0,0
US District Judge,0,0,0,0,0,0,0,0,0
District Judge Stanley,0,0,0,0,0,0,0,0,0
Judge Stanley Chesler,0,0,0,0,0,0,0,0,0
Newark New Jersey,0,0,0,0,0,0,0,0,0
Kraemer Burns Mytelka,0,0,0,0,0,0,0,0,0
Burns Mytelka Lovell,0,0,0,0,0,0,0,0,0
Mytelka Lovell And,0,0,0,0,0,0,0,0,0
Lovell And Kulka,0,0,0,0,0,0,0,0,0
Springfield New Jersey,0,0,0,0,0,0,1,0,0
Edge Pharmaceuticals,0,0,0,1,0,0,1,0,0
River's Edge,1,0,1,1,0,0,0,0,0
Diane Stolbach,0,0,0,0,0,0,0,0,0
Wilmington Massachusetts,0,0,0,0,0,1,0,0,0
River's Edge,1,0,1,1,0,0,0,0,0
US District,0,0,0,0,0,0,0,0,0
District Judge,0,0,0,0,0,0,0,0,0
Judge Stanley,0,0,0,0,0,0,0,0,0
Stanley Chesler,0,0,0,0,0,0,0,0,0
Newark New,0,0,0,0,0,0,0,0,0
River's Edge,1,0,1,1,0,0,0,0,0
US Patent,0,0,0,0,0,0,0,0,0
Trademark Office,0,0,0,0,0,0,0,0,0
Kraemer Burns,0,0,0,0,0,0,0,0,0
Burns Mytelka,0,0,0,0,0,0,0,0,0
Mytelka Lovell,0,0,0,0,0,0,0,0,0
Lovell And,0,0,0,0,0,0,0,0,0
And Kulka,0,0,0,0,0,0,0,0,0
Springfield New,0,0,0,0,0,0,1,0,0
River's Edge,1,0,1,1,0,0,0,0,1
Nicomide,0,0,0,0,1,0,1,0,0
Dusa,1,0,1,1,1,0,1,0,0
Stolbach,0,0,0,0,0,0,0,0,0
Nicomide,0,0,0,0,1,0,0,0,0
Dusa,1,0,1,1,1,0,0,0,0
Chesler,0,0,0,0,0,0,0,0,0
Dusa,1,0,1,1,1,0,1,0,0
Dusa,1,0,1,1,1,0,1,0,0
Patent,0,0,0,0,0,0,0,0,0
Office,0,0,0,0,0,0,0,0,0
Stolbach,0,0,0,0,0,0,0,0,0
Kulka,0,0,0,0,0,0,0,0,0
Prime Minister Thaksin Shinawatra The,0,0,0,0,0,0,0,0,0
Commerce Minister Krirk-krai Jirapaet,0,0,0,0,0,0,0,0,0
Prime Minister Thaksin Shinawatra,0,0,0,0,0,0,0,0,0
Minister Thaksin Shinawatra The,0,0,0,0,0,0,0,0,0
Temasek Holdings Pte,1,1,1,1,0,0,0,0,0
Commerce Minister Krirk-krai,0,0,0,0,0,0,0,0,0
Minister Krirk-krai Jirapaet,0,0,0,0,0,0,0,0,0
Prime Minister Thaksin,0,0,0,0,0,0,0,0,0
Minister Thaksin Shinawatra,0,0,0,0,0,0,0,0,0
Thaksin Shinawatra The,0,0,0,0,0,0,0,0,0
Shin Corp,1,1,1,1,1,0,0,0,0
Tharman Shanmugaratnam,0,0,0,0,0,0,1,0,0
September Thailand,0,0,0,0,0,0,0,0,0
Commerce Minister,0,0,0,0,0,0,0,0,0
Minister Krirk-krai,0,0,0,0,0,0,0,0,0
Krirk-krai Jirapaet,0,0,0,0,0,0,0,0,0
Prime Minister,0,0,0,0,0,0,0,0,0
Minister Thaksin,0,0,0,0,0,0,0,0,0
Thaksin Shinawatra,0,0,0,0,0,0,0,0,0
Shinawatra The,0,0,0,0,0,0,0,0,0
September Shanmugaratnam,0,0,0,0,0,0,0,0,0
Singapore Investment,0,0,0,0,0,0,0,0,0
Temasek,1,0,1,1,0,0,0,0,0
Thai,0,0,0,0,1,0,0,0,0
Probes,0,0,0,0,0,0,0,0,0
Shin,1,0,1,1,1,0,0,0,0
Temasek,1,0,1,1,0,0,0,0,0
Thai,0,0,0,0,1,0,0,0,0
Jirapaet,0,0,0,0,0,0,0,0,0
Temasek,1,0,1,1,0,0,0,0,1
Thai,0,0,0,0,1,0,0,0,0
Shin,1,0,1,1,1,0,1,0,0
Shanmugaratnam,0,0,0,0,0,0,0,0,0
Temasek,1,0,1,1,0,0,0,0,0
Temasek,1,0,1,1,0,0,0,0,0
Shanmugaratnam,0,0,0,0,0,0,0,0,0
Temasek,1,0,1,1,0,0,0,0,0
Kuala Lumpur The Employees Provident,0,0,0,0,0,0,0,0,0
Lumpur The Employees Provident Fund,0,1,1,1,0,0,0,0,0
Malaysian Prime Minister Abdullah Ahmad,0,0,0,0,0,0,0,0,0
Prime Minister Abdullah Ahmad Badawi,0,0,0,0,0,0,0,0,0
Utama Banking Group Bhd,1,1,1,1,0,0,1,0,0
Kuala Lumpur The Employees,0,0,0,1,0,0,0,0,0
Lumpur The Employees Provident,0,0,1,1,0,0,0,0,0
The Employees Provident Fund,0,1,1,1,0,0,0,0,0
Malaysian Prime Minister Abdullah,0,0,0,0,0,0,0,0,0
Prime Minister Abdullah Ahmad,0,0,0,0,0,0,0,0,0
Minister Abdullah Ahmad Badawi,0,0,0,0,0,0,0,0,0
EON Capital Bhd,1,1,1,1,1,0,0,0,0
Rashid Hussain Bhd,1,1,1,1,0,0,0,0,0
RHB Capital Bhd,1,1,1,1,0,0,0,0,0
Employees Provident Fund,1,1,1,1,0,0,0,0,0
Kuwait Finance House,1,0,0,0,0,0,0,0,0
Asian Asset Management,0,1,1,1,0,0,0,0,0
Kuala Lumpur The,0,0,0,1,0,0,0,0,0
Lumpur The Employees,0,0,1,1,0,0,0,0,0
The Employees Provident,0,0,1,1,0,0,0,0,0
Employees Provident Fund,0,1,1,1,0,0,0,0,0
Malaysian Prime Minister,0,0,0,0,0,0,0,0,0
Prime Minister Abdullah,0,0,0,0,0,0,0,0,0
Minister Abdullah Ahmad,0,0,0,0,0,0,0,0,0
Abdullah Ahmad Badawi,0,0,0,0,0,0,0,0,0
EON Capital,1,1,1,1,1,0,0,0,0
Rashid Hussain,0,0,1,1,0,0,0,0,0
Rashid Hussain,1,0,1,1,0,0,1,0,0
EON Capital,1,1,1,1,1,0,0,0,0
Banking Group,0,1,1,1,0,0,1,0,0
Rashid Hussain,1,0,1,1,0,0,0,0,0
Persian Gulf,0,0,0,0,0,0,1,0,0
Kuwait Finance,1,0,0,0,0,0,0,0,0
Kelvin Miranda,0,0,0,0,0,0,0,0,1
Asian Asset,0,0,1,1,0,0,0,0,0
Asset Management,0,1,1,1,0,0,0,0,0
Lumpur The,0,0,1,1,0,0,0,0,0
The Employees,0,0,1,1,0,0,0,0,0
Employees Provident,0,0,1,1,0,0,0,0,0
Provident Fund,0,1,1,1,0,0,0,0,0
RHB Capital,1,1,1,1,0,0,0,0,1
Rashid Hussain,1,0,1,1,0,0,0,0,0
RHB Capital,1,1,1,1,0,0,0,0,0
EON Capital,1,1,1,1,1,0,0,0,0
RHB Capital,1,1,1,1,0,0,0,0,0
Employees Provident,1,0,1,1,0,0,0,0,0
EON Capital,1,1,1,1,1,0,1,0,0
EON Capital,1,1,1,1,1,0,1,0,0
Malaysian Prime,0,0,0,0,0,0,0,0,0
Prime Minister,0,0,0,0,0,0,0,0,0
Minister Abdullah,0,0,0,0,0,0,0,0,0
Abdullah Ahmad,0,0,0,0,0,0,0,0,0
Ahmad Badawi,0,0,0,0,0,0,0,0,0
Employees Provident,1,0,1,1,0,0,0,0,0
Kuwait Finance,1,0,0,0,0,0,0,0,0
Lumpur,0,0,1,1,0,0,0,0,0
Hussain,0,0,0,1,0,0,0,0,0
Islamic,0,0,0,0,0,0,0,0,0
This,0,0,0,0,0,0,0,0,0
Miranda,0,0,0,0,0,0,0,0,1
EON,0,0,1,1,1,0,0,0,0
After,0,0,0,0,0,0,0,0,1
Rashid,1,0,1,1,0,0,0,0,0
Rashid,1,0,1,1,0,0,1,0,0
Rashid,1,0,1,1,0,0,1,0,0
Badawi,0,0,0,0,0,0,0,0,0
House,0,0,0,0,0,0,0,0,0
European Union Energy Commissioner Andris,0,0,0,0,1,0,0,0,0
Union Energy Commissioner Andris Piebalgs,0,0,0,0,1,0,0,0,0
European Union Energy Commissioner,0,0,0,0,1,0,0,0,0
Union Energy Commissioner Andris,0,0,0,0,1,0,0,0,0
Energy Commissioner Andris Piebalgs,0,0,0,0,1,0,0,0,0
European Union Energy,0,0,0,0,1,0,0,0,0
Union Energy Commissioner,0,0,0,0,1,0,0,0,0
Energy Commissioner Andris,0,0,0,0,1,0,0,0,0
Commissioner Andris Piebalgs,0,0,0,0,0,0,0,0,0
Berlin The German,0,0,0,0,1,0,0,0,0
Economy Minister Michael,0,0,0,0,0,0,1,0,0
Oil Prices Piebalgs,0,0,0,0,0,0,0,0,0
European Union,0,0,0,0,0,0,0,0,0
Union Energy,0,0,0,0,1,0,0,0,0
Energy Commissioner,0,0,0,0,1,0,0,0,0
Commissioner Andris,0,0,0,0,0,0,0,0,0
Andris Piebalgs,0,0,0,0,0,0,0,0,0
Economy Ministry,0,0,0,0,0,0,0,0,0
EON AG,1,1,1,1,0,0,0,0,0
RWE AG,1,1,1,1,0,0,0,0,0
Berlin The,0,0,0,0,0,0,0,0,0
The German,0,0,0,0,1,0,0,0,0
Piebalgs This,0,0,0,0,0,0,0,0,1
Economy Minister,0,0,0,0,0,0,1,0,0
Minister Michael,0,0,0,0,0,0,1,0,0
Oil Prices,0,0,0,0,0,0,0,0,0
Prices Piebalgs,0,0,0,0,0,0,0,0,0
Middle East,0,0,0,0,0,0,0,0,0
Piebalgs,0,0,0,0,0,0,0,0,0
Ministry,0,0,0,0,0,0,0,0,0
Piebalgs,0,0,0,0,0,0,0,0,0
Utilities,0,0,0,0,0,0,0,0,0
EON,0,0,1,1,0,0,0,0,0
RWE,1,0,1,1,0,0,1,0,0
Regulated,0,0,0,0,0,0,0,0,0
Piebalgs,0,0,0,0,0,0,0,0,0
This,0,0,0,0,0,0,0,0,1
Piebalgs,0,0,0,0,0,0,0,0,0
Still,0,0,0,0,0,0,0,0,0
East,0,0,0,0,0,0,0,0,0
Supply,0,0,0,0,0,0,0,0,0
EU Environment Commissioner Stavros Dimas,0,0,0,0,1,0,0,0,0
EU Environment Commissioner Stavros,0,0,0,0,1,0,0,0,0
Environment Commissioner Stavros Dimas,0,0,0,0,0,0,0,0,0
EU Quotas The EU,0,0,0,0,1,0,0,0,0
The European Union,0,0,0,0,0,0,0,0,0
EU Environment Commissioner,0,0,0,0,1,0,0,0,0
Environment Commissioner Stavros,0,0,0,0,0,0,0,0,0
Commissioner Stavros Dimas,0,0,0,0,0,0,0,0,0
EU Quotas The,0,0,0,0,1,0,0,0,0
Quotas The EU,0,0,0,0,1,0,0,0,0
Corus Group Plc,1,1,1,1,0,0,0,0,0
The European,0,0,0,0,0,0,0,0,0
European Union,0,0,0,0,0,0,0,0,0
The EU,0,0,0,0,1,0,0,0,0
EU Environment,0,0,0,0,1,0,0,0,0
Environment Commissioner,0,0,0,0,0,0,0,0,0
Commissioner Stavros,0,0,0,0,0,0,0,0,0
Stavros Dimas,0,0,0,0,0,0,0,0,0
Brussels The,0,0,0,0,0,0,0,0,0
EU Quotas,0,0,0,0,1,0,0,0,0
Quotas The,0,0,0,0,0,0,0,0,0
The EU,0,0,0,0,1,0,0,0,0
RWE AG,1,1,1,1,0,0,0,0,0
Kyoto Protocol,0,0,0,0,0,0,0,0,0
The EU,0,0,0,0,1,0,0,0,0
New,0,0,0,0,0,0,0,0,0
Climate,0,0,0,0,0,0,0,0,0
Dimas,0,0,0,0,0,0,0,0,0
Poor,0,0,0,0,0,0,0,0,0
RWE,0,0,1,1,0,0,0,0,0
British,0,0,0,0,0,0,0,0,0
Protocol,0,0,0,0,0,0,0,0,0
Existing,0,0,0,0,0,0,0,0,0
