And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
<markup>Scottish And Newcastle Plc</markup>,216,18,21,1
<markup>Baltic Beverages Holding AB</markup>,216,92,95,1
<markup>Molson Coors Brewing Co</markup>,216,253,256,1
Jens Peter Skaarup,216,162,164,0
Renaissance Capital Brewing,216,238,240,0
<markup>Anheuser- Busch Cos</markup>,216,269,271,1
<markup>Carlsberg A/S</markup>,216,0,1,1
And Newcastle,216,19,20,0
European Union's,216,35,36,0
<markup>Heineken NV</markup>,216,63,64,1
Beverages Holding,216,93,94,0
Jens Peter,216,162,163,0
Peter Skaarup,216,163,164,0
Renaissance Capital,216,238,239,0
Capital Brewing,216,239,240,0
<markup>SABMiller Plc</markup>,216,244,245,1
Coors Brewing,216,254,255,0
<markup>Carlsberg</markup>,216,61,61,1
<markup>SAndN</markup>,216,75,75,1
<markup>Carlsberg</markup>,216,108,108,1
<markup>Heineken</markup>,216,117,117,1
<markup>Heineken</markup>'s,216,125,125,1
<markup>Carlsberg</markup>,216,160,160,1
<markup>SAndN</markup>,216,183,183,1
<markup>SAndN</markup>,216,193,193,1
<markup>Carlsberg</markup>,216,195,195,1
<markup>BBH</markup>,216,197,197,1
Billionaire Bernard Arnault,217,77,79,0
<markup>Colony Capital LLC</markup>,217,86,88,1
<markup>Halley family</markup>,217,1,2,1
<markup>Carrefour SA</markup>,217,18,19,1
CA Europe's,217,20,21,0
<markup>Halley family</markup>,217,27,28,1
<markup>Halley family</markup>,217,50,51,1
Jose Luis,217,71,72,0
Billionaire Bernard,217,77,78,0
Bernard Arnault,217,78,79,0
<markup>Arnault Groupe</markup>,217,81,82,1
<markup>Blue Capital</markup>,217,99,100,1
<markup>Blue Capital</markup>,217,101,102,1
<markup>Carrefour</markup>,217,38,38,1
<markup>Carrefour</markup>,217,58,58,1
