Jose Luis,217,71,72,0,0,0,0
Luis Duran,217,72,73,0,0,0,0
Billionaire Bernard,217,77,78,0,0,0,0
Bernard Arnault,217,78,79,0,0,0,0
Arnault Groupe,217,81,82,1,1,1,1
Blue Capital,217,100,101,1,1,1,1
Blue Capital,217,102,103,1,1,1,1
Europe's,217,21,21,0,0,0,0
Members,217,24,24,0,0,0,0
Carrefour,217,38,38,1,0,1,1
Carrefour,217,58,58,1,0,1,1
Paris,217,63,63,0,0,0,0
Duran,217,73,73,0,0,0,0
Carrefour,217,93,93,1,0,1,1
Carrefour,217,111,111,1,0,1,1
Carrefour,217,133,133,1,0,1,1
The South San Francisco-based,218,31,34,0,0,0,0
Cell Genesys Inc,218,0,2,1,1,1,1
Takeda Pharmaceutical Co,218,28,30,1,1,1,1
The South San,218,31,33,0,0,0,0
South San Francisco-based,218,32,34,0,0,0,0
The South,218,31,32,0,0,0,0
South San,218,32,33,0,0,0,0
San Francisco-based,218,33,34,0,0,0,0
New York,218,47,48,0,0,0,0
Cell Genesys,218,86,87,1,0,1,1
Pamela Bassett,218,153,154,0,0,0,0
Cantor Fitzgerald,218,158,159,0,0,0,0
New York,218,161,162,0,0,0,0
Nasdaq,218,11,11,0,0,0,0
Francisco-based,218,34,34,0,0,0,0
York,218,48,48,0,0,0,0
Takeda,218,60,60,1,0,1,1
Takeda,218,93,93,1,0,1,1
GVAX,218,108,108,0,0,0,0
GVAX,218,139,139,0,0,0,0
Bassett,218,154,154,0,0,0,0
Fitzgerald,218,159,159,0,0,0,0
York,218,162,162,0,0,0,0
GVAX,218,183,183,0,0,0,0
Bassett,218,205,205,0,0,0,0
Central European Media Enterprises Ltd,219,0,4,1,1,1,1
Chief Executive Officer Michael Garin,219,148,152,0,0,0,0
Central European Media Enterprises,219,82,85,1,0,1,1
Chief Executive Officer Michael,219,148,151,0,0,0,0
Executive Officer Michael Garin,219,149,152,0,0,0,0
European Media Enterprises,219,1,3,0,0,0,1
Bloomberg News Sales,219,70,72,0,0,0,0
Chief Executive Officer,219,148,150,0,0,0,0
Executive Officer Michael,219,149,151,0,0,0,0
Officer Michael Garin,219,150,152,0,0,0,0
European Media,219,1,2,0,0,0,1
Media Enterprises,219,2,3,0,0,0,1
Hamilton Bermuda-registered,219,46,47,0,0,0,0
Bloomberg News,219,70,71,0,0,0,0
News Sales,219,71,72,0,0,0,0
European Media,219,83,84,0,0,0,1
Ukraine Results,219,133,134,0,0,0,0
Chief Executive,219,148,149,0,0,0,0
Executive Officer,219,149,150,0,0,0,0
Officer Michael,219,150,151,0,0,0,0
Michael Garin,219,151,152,0,0,0,0
CETV,219,5,5,0,0,0,0
Europe,219,12,12,0,0,0,0
Bermuda-registered,219,47,47,0,0,0,0
Sales,219,72,72,0,0,0,0
Results,219,134,134,0,0,0,0
Garin,219,152,152,0,0,0,0
I,219,157,157,0,0,0,0
Ukrainian,219,167,167,0,0,0,0
Operating,219,169,169,0,0,0,0
Earnings,219,187,187,0,0,0,0
Web,219,212,212,0,0,0,0
Chief Executive Officer Andrew Scott,220,24,28,0,0,0,0
Chief Executive Officer Andrew,220,24,27,0,0,0,0
Executive Officer Andrew Scott,220,25,28,0,0,0,0
MSCI MXWO World Index,220,230,233,0,0,0,0
Centro Properties Group,220,0,2,1,1,1,1
Chief Executive Officer,220,24,26,0,0,0,0
Executive Officer Andrew,220,25,27,0,0,0,0
Officer Andrew Scott,220,26,28,0,0,0,0
Australian Stock Exchange,220,162,164,0,0,0,0
MSCI MXWO World,220,230,232,0,0,0,0
MXWO World Index,220,231,233,0,0,0,0
Chief Executive,220,24,25,0,0,0,0
Executive Officer,220,25,26,0,0,0,0
Officer Andrew,220,26,27,0,0,0,0
Andrew Scott,220,27,28,0,0,0,0
Melbourne The,220,55,56,0,0,0,0
Roosevelt Mall,220,93,94,0,0,0,0
Clearwater Mall,220,98,99,0,0,0,0
Paul Xiradis,220,124,125,0,0,0,0
Ausbil Dexia,220,132,133,0,0,0,0
Sydney They,220,135,136,0,0,0,0
Australian Stock,220,162,163,0,0,0,0
Stock Exchange,220,163,164,0,0,0,0
MSCI MXWO,220,230,231,0,0,0,0
MXWO World,220,231,232,0,0,0,0
World Index,220,232,233,0,0,0,0
Australian,220,4,4,0,0,0,0
US,220,7,7,0,0,0,0
Scott,220,28,28,0,0,0,0
We,220,30,30,0,0,0,0
Scott,220,48,48,0,0,0,0
A$39,220,66,66,0,0,0,0
Australian,220,74,74,0,0,0,0
Centro,220,85,85,1,0,1,1
US,220,88,88,0,0,0,0
Mall,220,94,94,0,0,0,0
Philadelphia,220,96,96,0,0,0,0
Mall,220,99,99,0,0,0,0
Florida,220,101,101,0,0,0,0
Scott,220,103,103,0,0,0,0
There's,220,114,114,0,0,0,0
Centro,220,120,120,1,0,1,1
Xiradis,220,125,125,0,0,0,0
Dexia,220,133,133,0,0,0,0
US,220,142,142,0,0,0,0
Centro,220,155,155,1,0,1,1
Exchange,220,164,164,0,0,0,0
Australian,220,175,175,0,0,0,0
This,220,185,185,0,0,0,0
Melbourne-based,220,188,188,0,0,0,0
A$680,220,191,191,0,0,0,0
A$48,220,195,195,0,0,0,0
Centro,220,200,200,1,0,1,1
Australian,220,207,207,0,0,0,0
A$15,220,215,215,0,0,0,0
A$33,220,218,218,0,0,0,0
Centro,220,222,222,1,0,1,1
Index,220,233,233,0,0,0,0
German-traded,220,238,238,0,0,0,0
Centro Properties Group,221,0,2,1,1,1,1
Centro,221,20,20,1,0,1,1
Melbourne-,221,38,38,0,0,0,0
Borrowing,221,54,54,0,0,0,0
US,221,63,63,0,0,0,0
US,221,74,74,0,0,0,0
Centro,221,85,85,1,0,1,1
A$5,221,89,89,0,0,0,0
Bloomberg,221,110,110,0,0,0,0
Centro,221,113,113,1,0,1,1
A$14,221,117,117,0,0,0,0
US,221,123,123,0,0,0,0
Since,221,147,147,0,0,0,0
US,221,156,156,0,0,0,0
US,221,164,164,0,0,0,0
Centro,221,169,169,1,0,1,1
A$570,221,176,176,0,0,0,0
sChongqing Changan Automobile Co,222,0,3,1,1,1,1
Ford Motor Co,222,9,11,1,1,1,1
Mazda Motor Corp,222,14,16,1,1,1,1
Guodu Securities Co,222,155,157,1,1,1,1
Changan Automobile,222,1,2,0,0,0,1
Xu Caihua,222,161,162,0,0,0,0
Chinese,222,6,6,0,0,0,0
F,222,12,12,0,0,0,0
Focus,222,32,32,0,0,0,0
Net,222,35,35,0,0,0,0
Shenzhen,222,65,65,0,0,0,0
Chinese,222,71,71,0,0,0,0
Operating,222,74,74,0,0,0,0
Changan,222,94,94,1,0,0,1
Auto's,222,95,95,0,0,0,0
Ford,222,98,98,1,0,1,1
Mazda,222,100,100,1,0,1,1
China's,222,114,114,0,0,0,0
Focus,222,121,121,0,0,0,0
Last,222,123,123,0,0,0,0
Ford,222,137,137,1,0,1,1
Mondeo,222,138,138,0,0,0,0
I,222,140,140,0,0,0,0
Changan,222,144,144,1,0,0,1
Beijing,222,159,159,0,0,0,0
Caihua,222,162,162,0,0,0,0
Mondeo,222,177,177,0,0,0,0
China Banking Regulatory Commission,223,51,54,1,0,0,0
China Construction Bank Corp,223,140,143,1,1,1,1
And Commercial Bank,223,18,20,0,1,1,1
And Commercial,223,18,19,0,0,1,1
Commercial Bank,223,19,20,0,1,1,1
Liu Mingkang,223,46,47,0,0,0,0
Banking Regulatory,223,52,53,0,0,0,0
A July,223,93,94,0,0,0,0
Construction Bank,223,141,142,0,1,1,1
China,223,0,0,0,0,1,1
Chinese,223,27,27,0,0,0,0
We,223,33,33,0,0,0,0
Mingkang,223,47,47,0,0,0,0
Web,223,69,69,0,0,0,0
China's,223,72,72,0,0,0,0
Assets,223,111,111,0,0,0,0
Chinese,223,113,113,0,0,0,0
ICBC,223,128,128,1,0,0,0
Domestic,223,196,196,0,0,0,0
Chinese,223,222,222,0,0,0,0
China,223,225,225,0,0,1,1
China Life Insurance Co,224,0,3,1,1,1,1
China Development Bank,224,16,18,1,1,1,1
Chairman Yang Chao,224,19,21,0,0,0,0
National People's Congress,224,43,45,0,0,0,0
Life Insurance,224,1,2,0,0,0,1
Chairman Yang,224,19,20,0,0,0,0
Yang Chao,224,20,21,0,0,0,0
The Beijing-based,224,24,25,0,0,0,0
National People's,224,43,44,0,0,0,0
People's Congress,224,44,45,0,0,0,0
Beijing Domestic,224,48,49,0,0,0,0
Yang I,224,57,58,0,0,0,0
Agricultural Bank,224,67,68,1,1,1,1
China Development,224,70,71,1,0,1,1
China Life,224,92,93,1,0,1,1
Chinas Life,224,137,138,1,0,0,1
China Life,224,154,155,1,0,1,1
Chao,224,21,21,0,0,0,0
Beijing-based,224,25,25,0,0,0,0
Yang,224,36,36,0,0,0,0
Congress,224,45,45,0,0,0,0
Domestic,224,49,49,0,0,0,0
I,224,58,58,0,0,0,0
I'm,224,73,73,0,0,0,0
China's,224,77,77,0,0,0,0
Yang,224,112,112,0,0,0,0
Future,224,130,130,0,0,0,0
Beverage Digest The Odwalla,225,147,150,0,0,0,0
New York Stock Exchange,225,228,231,0,0,0,0
Odwalla Serious Energy,225,31,33,0,0,0,0
Beverage Digest The,225,108,110,0,0,0,0
Beverage Digest The,225,147,149,0,0,0,0
Digest The Odwalla,225,148,150,0,0,0,0
Red Bull GmbH,225,197,199,1,1,1,1
Hansen Natural Corp,225,203,205,1,1,1,1
New York Stock,225,228,230,0,0,0,0
York Stock Exchange,225,229,231,0,0,0,0
Coca-Cola Co,225,0,1,1,1,1,1
Odwalla Serious,225,31,32,0,0,0,0
Serious Energy,225,32,33,0,0,0,0
Full Throttle,225,97,98,0,0,0,0
Tab Energy,225,100,101,0,0,0,0
Beverage Digest,225,108,109,0,0,0,0
Digest The,225,109,110,0,0,0,0
North America,225,121,122,0,0,0,0
Beverage Digest,225,147,148,0,0,0,0
Digest The,225,148,149,0,0,0,0
The Odwalla,225,149,150,0,0,0,0
Ray Crockett,225,186,187,0,0,0,0
Monster Energy,225,207,208,0,0,0,0
New York,225,228,229,0,0,0,0
York Stock,225,229,230,0,0,0,0
Stock Exchange,225,230,231,0,0,0,0
KO,225,2,2,0,0,0,0
Odwalla,225,16,16,0,0,0,0
Energy,225,33,33,0,0,0,0
Coca-Cola,225,44,44,1,0,1,1
Coca-Cola,225,62,62,1,0,1,1
Coca-Cola,225,82,82,1,0,1,1
Throttle,225,98,98,0,0,0,0
Energy,225,101,101,0,0,0,0
Coca-Cola,225,123,123,1,0,1,1
Classic,225,124,124,0,0,0,0
US,225,144,144,0,0,0,0
Odwalla,225,150,150,0,0,0,0
Some,225,170,170,0,0,0,0
Coca-Cola,225,184,184,1,0,1,1
Crockett,225,187,187,0,0,0,0
Most,225,189,189,0,0,0,0
Energy,225,208,208,0,0,0,0
Coca-Cola,225,215,215,1,0,1,1
Exchange,225,231,231,0,0,0,0
The Markit CDX North America,226,31,35,0,0,0,0
Markit CDX North America Investment,226,32,36,0,0,0,0
CDX North America Investment Grade,226,33,37,0,0,0,0
North America Investment Grade Index,226,34,38,0,0,0,0
The Markit CDX North,226,31,34,0,0,0,0
Markit CDX North America,226,32,35,0,0,0,0
CDX North America Investment,226,33,36,0,0,0,0
North America Investment Grade,226,34,37,0,0,0,0
America Investment Grade Index,226,35,38,0,0,0,0
Goldman Sachs Group Inc,226,231,234,1,1,1,1
The Markit CDX,226,31,33,0,0,0,0
Markit CDX North,226,32,34,0,0,0,0
CDX North America,226,33,35,0,0,0,0
North America Investment,226,34,36,0,0,0,0
America Investment Grade,226,35,37,0,0,0,0
Investment Grade Index,226,36,38,0,0,0,0
Deutsche Bank AG,226,64,66,1,1,1,1
New York The,226,68,70,0,0,0,0
Standard And Poor,226,135,137,1,0,0,0
Markit LCDX Series,226,219,221,0,0,0,0
The Markit,226,31,32,0,0,0,0
Markit CDX,226,32,33,0,0,0,0
CDX North,226,33,34,0,0,0,0
North America,226,34,35,0,0,0,0
America Investment,226,35,36,0,0,0,0
Investment Grade,226,36,37,0,0,0,0
Grade Index,226,37,38,0,0,0,0
New York,226,68,69,0,0,0,0
York The,226,69,70,0,0,0,0
The CDX,226,96,97,0,0,0,0
David Wyss,226,129,130,0,0,0,0
New York,226,140,141,0,0,0,0
Bloomberg TV,226,145,146,0,0,0,0
Tempe Arizona-based,226,179,180,0,0,0,0
Bloomberg News,226,196,197,0,0,0,0
Markit LCDX,226,219,220,0,0,0,0
LCDX Series,226,220,221,0,0,0,0
Sachs Group,226,232,233,0,1,1,1
US,226,12,12,0,0,0,0
Index,226,38,38,0,0,0,0
CDX,226,97,97,0,0,0,0
Wyss,226,130,130,0,0,0,0
York,226,141,141,0,0,0,0
TV,226,146,146,0,0,0,0
You've,226,148,148,0,0,0,0
December,226,173,173,0,0,0,0
November,226,177,177,0,0,0,0
Arizona-based,226,180,180,0,0,0,0
Economists,226,184,184,0,0,0,0
News,226,197,197,0,0,0,0
Fifty,226,199,199,0,0,0,0
US,226,213,213,0,0,0,0
Managing Member Peter K Seldin,227,110,114,0,0,0,0
Chief Executive Officer Ernest Sapieha,227,125,129,0,0,0,0
Centennial Energy Partners LLC,227,10,13,1,1,1,1
Managing Member Peter K,227,110,113,0,0,0,0
Member Peter K Seldin,227,111,114,0,0,0,0
Chief Executive Officer Ernest,227,125,128,0,0,0,0
Executive Officer Ernest Sapieha,227,126,129,0,0,0,0
Compton Petroleum Corp,227,0,2,1,1,1,1
Toronto Stock Exchange,227,39,41,0,0,0,0
Managing Member Peter,227,110,112,0,0,0,0
Member Peter K,227,111,113,0,0,0,0
Peter K Seldin,227,112,114,0,0,0,0
Chairman Melvin Belich,227,121,123,0,0,0,0
Chief Executive Officer,227,125,127,0,0,0,0
Executive Officer Ernest,227,126,128,0,0,0,0
Officer Ernest Sapieha,227,127,129,0,0,0,0
Centennial Energy Partners,227,167,169,1,1,1,1
Energy Partners,227,11,12,0,1,1,1
Toronto Stock,227,39,40,0,0,0,0
Stock Exchange,227,40,41,0,0,0,0
Managing Member,227,110,111,0,0,0,0
Member Peter,227,111,112,0,0,0,0
Peter K,227,112,113,0,0,0,0
K Seldin,227,113,114,0,0,0,0
Chairman Melvin,227,121,122,0,0,0,0
Melvin Belich,227,122,123,0,0,0,0
Chief Executive,227,125,126,0,0,0,0
Executive Officer,227,126,127,0,0,0,0
Officer Ernest,227,127,128,0,0,0,0
Ernest Sapieha,227,128,129,0,0,0,0
Canadian,227,19,19,0,0,0,0
Compton,227,29,29,1,0,1,1
C$925,227,36,36,0,0,0,0
Exchange,227,41,41,0,0,0,0
Shares,227,64,64,0,0,0,0
Compton,227,66,66,1,0,1,1
Canada,227,76,76,0,0,0,0
We,227,86,86,0,0,0,0
Compton,227,92,92,1,0,1,1
Centennial,227,109,109,1,0,1,1
Seldin,227,114,114,0,0,0,0
Compton,227,120,120,1,0,1,1
Belich,227,123,123,0,0,0,0
Compton,227,130,130,1,0,1,1
Sapieha,227,158,158,0,0,0,0
Compton,227,178,178,1,0,1,1
OAO Comstar United Telesystems,228,0,3,1,1,1,1
Digital Telephone Networks South,228,68,71,1,0,0,0
OAO Moscow City Phone,228,174,177,1,1,1,1
Deutsche Bank AG,228,93,95,1,1,1,1
Comstar United,228,1,2,0,0,0,1
Vladimir Yevtushenkov,228,11,12,0,0,0,0
Telephone Networks,228,69,70,0,0,0,0
OAO Svyazinvest,228,77,78,1,1,1,1
Russia The,228,81,82,0,0,0,0
Digital Telephone,228,83,84,1,0,0,0
Moscow City,228,175,176,0,0,0,1
Russian,228,5,5,0,0,0,0
Yevtushenkov,228,12,12,0,0,0,0
Moscow,228,30,30,0,0,0,1
Comstar,228,34,34,1,0,0,1
Moscow-based,228,50,50,0,0,0,0
Comstar,228,59,59,1,0,0,1
Selective,228,103,103,0,0,0,0
Comstar,228,112,112,1,0,0,1
IPO,228,116,116,0,0,0,0
DTN,228,119,119,0,0,0,0
Comstar,228,140,140,1,0,0,1
Russian,228,166,166,0,0,0,0
Comstar,228,180,180,1,0,0,1
London,228,197,197,0,0,0,0
OAO Comstar United Telesystems,229,0,3,1,1,1,1
Comstar United,229,1,2,0,0,0,1
Vladimir Yevtushenkov,229,6,7,0,0,0,0
OAO Svyazinvest,229,55,56,1,1,1,1
Russian,229,4,4,0,0,0,0
Comstar,229,41,41,1,0,0,1
Comstar,229,63,63,1,0,0,1
Comstar,229,84,84,1,0,0,1
Comstar,229,112,112,1,0,0,1
Plains Exploration And Production Co,230,190,194,1,1,1,1
Satellite Asset Management LP,230,160,163,1,1,1,1
Duquesne Capital Management LLC,230,185,188,1,1,1,1
McMoRan Exploration Co,230,0,2,1,1,1,1
Exxon Mobil Corp,230,29,31,1,1,1,1
Energy XXI Ltd,230,118,120,1,1,1,1
Soros Fund Management,230,170,172,1,1,1,1
Rosenblatt Gabriel Nechamkin,230,175,177,0,0,0,0
Exploration And Production,230,191,193,0,0,0,1
Stanley Druckenmiller,230,13,14,0,0,0,0
Lief Rosenblatt,230,16,17,0,0,0,0
New Orleans-based,230,43,44,0,0,0,0
Blackbeard West,230,50,51,0,0,0,0
Exxon Mobil,230,65,66,1,0,1,1
Exxon Mobil,230,74,75,1,0,1,1
Hamilton Bermuda-based,230,152,153,0,0,0,0
Energy XXI,230,154,155,1,0,1,1
Asset Management,230,161,162,0,1,1,1
Rosenblatt Gabriel,230,175,176,0,0,0,0
Gabriel Nechamkin,230,176,177,0,0,0,0
Mark Sonnino,230,179,180,0,0,0,0
Druckenmiller's Pittsburgh-,230,182,183,0,0,0,0
Capital Management,230,186,187,0,1,1,1
Exploration And,230,191,192,0,0,0,1
And Production,230,192,193,0,0,0,1
MMR,230,3,3,0,0,0,0
Druckenmiller,230,14,14,0,0,0,0
Rosenblatt,230,17,17,0,0,0,0
Gulf,230,21,21,0,0,0,0
Mexico,230,23,23,0,0,0,0
XOM,230,32,32,0,0,0,0
McMoRan,230,45,45,1,0,1,1
West,230,51,51,0,0,0,0
McMoRan,230,91,91,1,0,1,1
McMoRan,230,95,95,1,0,1,1
Blackbeard,230,101,101,0,0,0,0
Unless,230,134,134,0,0,0,0
Nechamkin,230,177,177,0,0,0,0
Sonnino,230,180,180,0,0,0,0
Pittsburgh-,230,183,183,0,0,0,0
Chief Executive Officer Bruce Williamson,231,202,206,0,0,0,0
Calyon Securities USA Inc,231,148,151,1,1,1,1
Chief Executive Officer Bruce,231,202,205,0,0,0,0
Executive Officer Bruce Williamson,231,203,206,0,0,0,0
RBC Capital Markets,231,58,60,1,1,1,1
New York Johong,231,62,64,0,0,0,0
Chief Executive Officer,231,202,204,0,0,0,0
Executive Officer Bruce,231,203,205,0,0,0,0
Officer Bruce Williamson,231,204,206,0,0,0,0
Dynegy Inc,231,0,1,1,1,1,1
Lasan Johong,231,53,54,0,0,0,0
New York,231,62,63,0,0,0,0
York Johong,231,63,64,0,0,0,0
Gordon Howald,231,143,144,0,0,0,0
Securities USA,231,149,150,0,0,0,1
New York,231,153,154,0,0,0,0
Chief Executive,231,202,203,0,0,0,0
Executive Officer,231,203,204,0,0,0,0
Officer Bruce,231,204,205,0,0,0,0
Bruce Williamson,231,205,206,0,0,0,0
David Byford,231,233,234,0,0,0,0
DYN,231,2,2,0,0,0,0
US,231,10,10,0,0,0,0
Net,231,22,22,0,0,0,0
Houston-,231,31,31,0,0,0,0
Dynegy,231,33,33,1,0,1,1
Johong,231,54,54,0,0,0,0
Johong,231,64,64,0,0,0,0
Earnings,231,82,82,0,0,0,0
EBITDA,231,90,90,0,0,0,0
That,231,107,107,0,0,0,0
Howald,231,144,144,0,0,0,0
York,231,154,154,0,0,0,0
EBITDA,231,158,158,0,0,0,0
They've,231,163,163,0,0,0,0
EBITDA,231,191,191,0,0,0,0
Williamson,231,206,206,0,0,0,0
Byford,231,234,234,0,0,0,0
Empire State Building,232,15,17,0,0,0,0
New York Instead,232,23,25,0,0,0,0
New York City,232,102,104,0,0,0,0
Western Europeans The,232,109,111,0,0,0,0
NYC And Co,232,287,289,1,1,1,1
Bronagh Cullinan,232,0,1,0,0,0,0
Empire State,232,15,16,0,0,0,0
State Building,232,16,17,0,0,0,0
New York,232,23,24,0,0,0,0
York Instead,232,24,25,0,0,0,0
Manolo Blahnik,232,95,96,1,0,0,0
New York,232,102,103,0,0,0,0
York City,232,103,104,0,0,0,0
Western Europeans,232,109,110,0,0,0,0
Europeans The,232,110,111,0,0,0,0
Wall Street,232,131,132,0,0,0,0
George Malkemus,232,164,165,0,0,0,0
Manolo Blahnik,232,171,172,1,0,0,0
Fifth Avenue,232,235,236,0,0,0,0
Madison Avenue,232,238,239,0,0,0,0
Michaela Gilles,232,241,242,0,0,0,0
Duesseldorf Germany,232,252,253,0,0,0,0
FAO Schwarz,232,260,261,1,0,0,0
Cullinan,232,1,1,0,0,0,0
Ireland,232,6,6,0,0,0,0
Statue,232,10,10,0,0,0,0
Liberty,232,12,12,0,0,0,0
Building,232,17,17,0,0,0,0
Instead,232,25,25,0,0,0,0
We,232,52,52,0,0,0,0
Macy,232,92,92,1,0,0,0
City,232,104,104,0,0,0,0
Atlantic,232,113,113,0,0,0,0
Street,232,132,132,0,0,0,0
Sex,232,155,155,0,0,0,0
City',232,158,158,0,0,0,0
HBO,232,160,160,0,0,0,0
Malkemus,232,165,165,0,0,0,0
We,232,177,177,0,0,0,0
European,232,180,180,0,0,0,0
It's,232,197,197,0,0,0,0
Manhattan,232,201,201,0,0,0,0
We,232,220,220,0,0,0,0
Christmas,232,227,227,0,0,0,0
Avenue,232,236,236,0,0,0,0
Avenue,232,239,239,0,0,0,0
Germany,232,253,253,0,0,0,0
Foreigners,232,262,262,0,0,0,0
Fomento Economico Mexicano SAB,233,0,3,1,1,1,1
GMODELOC Latin America,233,4,6,0,0,0,0
Baja California Norte,233,164,166,0,0,0,0
Economico Mexicano,233,1,2,0,0,0,1
GMODELOC Latin,233,4,5,0,0,0,0
Latin America,233,5,6,0,0,0,0
Baja California,233,164,165,0,0,0,0
California Norte,233,165,166,0,0,0,0
Tecate Light,233,172,173,0,0,0,0
Mexico City,233,232,233,0,0,0,0
Mexico,233,16,16,0,0,0,0
January,233,40,40,0,0,0,0
Monterrey-based,233,42,42,0,0,0,0
Femsa,233,50,50,1,0,0,0
Femsa,233,85,85,1,0,0,0
Agricultural,233,121,121,0,0,0,0
Femsa,233,148,148,1,0,0,0
Tecate,233,153,153,0,0,0,0
Norte,233,166,166,0,0,0,0
Light,233,173,173,0,0,0,0
Sinaloa,233,176,176,0,0,0,0
Mexican,233,185,185,0,0,0,0
November,233,192,192,0,0,0,0
Economists,233,204,204,0,0,0,0
Femsa,233,222,222,1,0,0,0
City,233,233,233,0,0,0,0
Bolsa,233,251,251,0,0,0,0
Chief Executive Officer Andrew Ferrier,234,81,85,0,0,0,0
Fonterra Cooperative Group Ltd,234,0,3,1,1,1,1
Chief Executive Officer Andrew,234,81,84,0,0,0,0
Executive Officer Andrew Ferrier,234,82,85,0,0,0,0
Hamilton New Zealand We,234,164,167,0,0,0,0
Chief Executive Officer,234,81,83,0,0,0,0
Executive Officer Andrew,234,82,84,0,0,0,0
Officer Andrew Ferrier,234,83,85,0,0,0,0
Goodman Fielder Ltd,234,128,130,1,1,1,1
Hamilton New Zealand,234,164,166,0,0,0,0
New Zealand We,234,165,167,0,0,0,0
Cooperative Group,234,1,2,0,1,1,1
New Zealand-based,234,33,34,0,0,0,0
Dairy Farmers,234,75,76,1,0,0,0
Chief Executive,234,81,82,0,0,0,0
Executive Officer,234,82,83,0,0,0,0
Officer Andrew,234,83,84,0,0,0,0
Andrew Ferrier,234,84,85,0,0,0,0
New Zealand's,234,94,95,0,0,0,0
Dairy Farmers,234,117,118,1,0,0,0
Hamilton New,234,164,165,0,0,0,0
New Zealand,234,165,166,0,0,0,0
Zealand We,234,166,167,0,0,0,0
New Zealand,234,197,198,0,0,0,0
Australia,234,19,19,0,0,0,0
Fonterra,234,35,35,1,0,1,1
Australia's,234,42,42,0,0,0,0
While,234,57,57,0,0,0,0
Fonterra,234,67,67,1,0,1,1
Ferrier,234,85,85,0,0,0,0
Fonterra,234,88,88,1,0,1,1
Zealand's,234,95,95,0,0,0,0
Australia,234,107,107,0,0,0,0
Australia's,234,119,119,0,0,0,0
Fonterra,234,126,126,1,0,1,1
GFF,234,131,131,0,0,0,0
Australian,234,140,140,0,0,0,0
We're,234,144,144,0,0,0,0
Ferrier,234,155,155,0,0,0,0
We,234,167,167,0,0,0,0
Australia,234,174,174,0,0,0,0
Fonterra,234,187,187,1,0,1,1
Zealand,234,198,198,0,0,0,0
Australian,234,200,200,0,0,0,0
Exane BNP Paribas,235,0,2,1,0,0,0
France Telecom SA,235,7,9,1,1,1,1
Exane BNP,235,36,37,1,0,0,0
Antoine Pradayrol,235,69,70,0,0,0,0
France Telecom,235,105,106,1,0,1,1
Pradayrol,235,70,70,0,0,0,0
London-based,235,72,72,0,0,0,0
Bloomberg,235,101,101,0,0,0,0
Paris,235,137,137,0,0,0,0
Port Washington New York,236,76,79,0,0,0,0
Guitar Hero III: Legends,236,161,164,0,0,0,0
NPD Group Inc,236,71,73,1,1,1,1
Port Washington New,236,76,78,0,0,0,0
Washington New York,236,77,79,0,0,0,0
Guitar Hero III:,236,161,163,0,0,0,0
Hero III: Legends,236,162,164,0,0,0,0
Nintendo Co,236,15,16,1,1,1,1
Redmond Washington-based,236,56,57,0,0,0,0
Microsoft Corp,236,58,59,1,1,1,1
Sony Corp,236,67,68,1,1,1,1
Port Washington,236,76,77,0,0,0,0
Washington New,236,77,78,0,0,0,0
New York,236,78,79,0,0,0,0
For December,236,151,152,0,0,0,0
Activision Inc,236,157,158,1,1,1,1
Guitar Hero,236,161,162,0,0,0,0
Hero III:,236,162,163,0,0,0,0
III: Legends,236,163,164,0,0,0,0
Super Mario,236,184,185,0,0,0,0
Video-game,236,0,0,0,0,0,0
US,236,11,11,0,0,0,0
Wii,236,19,19,0,0,0,0
Game,236,29,29,0,0,0,0
Nintendo,236,37,37,1,0,1,1
Wii,236,41,41,0,0,0,0
US,236,44,44,0,0,0,0
December,236,47,47,0,0,0,0
MSFT,236,60,60,0,0,0,0
York,236,79,79,0,0,0,0
Console,236,87,87,0,0,0,0
NPD,236,97,97,1,0,1,1
Among,236,99,99,0,0,0,0
Nintendo,236,104,104,1,0,1,1
US,236,107,107,0,0,0,0
Wii,236,112,112,0,0,0,0
Stores,236,127,127,0,0,0,0
Sony,236,137,137,1,0,1,1
Game,236,138,138,0,0,0,0
NPD,236,149,149,1,0,1,1
December,236,152,152,0,0,0,0
Legends,236,164,164,0,0,0,0
Rock,236,166,166,0,0,0,0
NPD,236,178,178,1,0,1,1
Two,236,180,180,0,0,0,0
Nintendo,236,182,182,1,0,1,1
Mario,236,185,185,0,0,0,0
Tel Aviv Israel-based,237,54,56,0,0,0,0
US Canada Europe,237,79,81,0,0,0,0
Chairman Chaim Katzman,237,129,131,0,0,0,0
Ormat Industries Ltd,237,165,167,1,1,1,1
Gazit-Globe Ltd,237,0,1,1,1,1,1
Tel Aviv,237,54,55,0,0,0,0
Aviv Israel-based,237,55,56,0,0,0,0
US Canada,237,79,80,0,0,0,0
Canada Europe,237,80,81,0,0,0,0
Israel The,237,83,84,0,0,0,0
Europe We,237,112,113,0,0,0,0
Chairman Chaim,237,129,130,0,0,0,0
Chaim Katzman,237,130,131,0,0,0,0
US The,237,180,181,0,0,0,0
GLOB,237,2,2,0,0,0,0
Israeli,237,4,4,0,0,0,0
Net,237,29,29,0,0,0,0
Israel-based,237,56,56,0,0,0,0
Rental,237,63,63,0,0,0,0
Gazit-Globe,237,72,72,1,0,1,1
Europe,237,81,81,0,0,0,0
Indian,237,93,93,0,0,0,0
August,237,98,98,0,0,0,0
Israel,237,109,109,0,0,0,0
We,237,113,113,0,0,0,0
Katzman,237,131,131,0,0,0,0
